number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
6035, 0.388259, 0.154443, 0.15905, 0.117979, 0.098733, 0.068129, 0.013406, 0.33691, 0.469261, 0.516027, 0.38949, 19
6036, 0.402175, 0.167385, 0.146853, 0.10194, 0.095485, 0.071512, 0.01465, 0.335822, 0.291372, 0.245379, 0.350759, 16.24
6037, 0.410274, 0.15339, 0.153758, 0.112876, 0.092896, 0.063129, 0.013676, 0.510095, 0.460346, 0.436438, 0.319411, 17.78
6038, 0.442769, 0.142283, 0.147565, 0.106365, 0.087062, 0.064287, 0.00967, 0.63354, 0.241146, 0.318655, 0.451705, 16.24
6039, 0.398032, 0.156517, 0.150012, 0.117523, 0.09605, 0.068091, 0.013775, 0.415212, 0.411823, 0.526881, 0.353423, 20.36
6040, 0.349153, 0.184498, 0.142725, 0.130838, 0.124728, 0.062207, 0.005852, 0.734162, 0.506248, 0.657323, 0.363948, 20
6041, 0.424623, 0.144227, 0.157464, 0.105289, 0.091628, 0.067698, 0.009071, 0.546083, 0.225753, 0.430872, 0.320819, 17.88
6042, 0.423945, 0.151458, 0.149391, 0.109078, 0.093084, 0.06396, 0.009085, 0.731565, 0.323667, 0.548204, 0.398102, 18.07
6043, 0.415299, 0.149104, 0.15614, 0.110221, 0.094546, 0.064265, 0.010425, 0.820377, 0.350192, 0.522758, 0.391146, 18.71
6044, 0.422113, 0.149636, 0.150371, 0.111593, 0.09316, 0.064489, 0.008638, 0.62566, 0.264857, 0.468065, 0.360758, 18.64
6045, 0.393771, 0.157899, 0.155178, 0.115741, 0.095328, 0.068912, 0.013171, 0.388878, 0.295052, 0.367369, 0.333103, 19.47
6046, 0.40987, 0.15102, 0.158423, 0.113395, 0.093432, 0.063302, 0.010557, 0.729217, 0.275759, 0.439421, 0.471928, 18.16
6047, 0.423698, 0.148755, 0.15244, 0.105336, 0.092931, 0.064526, 0.012314, 0.481234, 0.493183, 0.50535, 0.325662, 19.17
6048, 0.421016, 0.145763, 0.151847, 0.109625, 0.097328, 0.066119, 0.008302, 0.73629, 0.198773, 0.52058, 0.431714, 18.62
6049, 0.395932, 0.154075, 0.161009, 0.114385, 0.095553, 0.06646, 0.012586, 0.423872, 0.442748, 0.450488, 0.292692, 20.18
6050, 0.407859, 0.164664, 0.143469, 0.105147, 0.096886, 0.067961, 0.014014, 0.370589, 0.294677, 0.204206, 0.34191, 15.81
6051, 0.400768, 0.167727, 0.149947, 0.104081, 0.095589, 0.069745, 0.012143, 0.377764, 0.33284, 0.25883, 0.205316, 16.71
6052, 0.389382, 0.165987, 0.146002, 0.121011, 0.098197, 0.066879, 0.012542, 0.446554, 0.579516, 0.565732, 0.281375, 20.75
6053, 0.406777, 0.158764, 0.147877, 0.114505, 0.097855, 0.061857, 0.012364, 0.531194, 0.44355, 0.445759, 0.334447, 18.51
6054, 0.392978, 0.16627, 0.154431, 0.114188, 0.093498, 0.065148, 0.013488, 0.631299, 0.439795, 0.452469, 0.35873, 18.13
6055, 0.405419, 0.166897, 0.14583, 0.105594, 0.094535, 0.069063, 0.012662, 0.364288, 0.402819, 0.282523, 0.274541, 16.74
6056, 0.409629, 0.163657, 0.14523, 0.107382, 0.090812, 0.070288, 0.013002, 0.477756, 0.320299, 0.276096, 0.342734, 14.75
6057, 0.382393, 0.164622, 0.140104, 0.119444, 0.124362, 0.063589, 0.005485, 0.945072, 0.486582, 0.73876, 0.444832, 19.24
6058, 0.402627, 0.162748, 0.14471, 0.108027, 0.091605, 0.074669, 0.015614, 0.243134, 0.320884, 0.235284, 0.279158, 16.55
6059, 0.409078, 0.151942, 0.153336, 0.112802, 0.094414, 0.066218, 0.01221, 0.365006, 0.287207, 0.353498, 0.373546, 17.02
6060, 0.408799, 0.159018, 0.139078, 0.113627, 0.118281, 0.053825, 0.007373, 0.685966, 0.385673, 0.453163, 0.474586, 15.85
6061, 0.405084, 0.156189, 0.151404, 0.115122, 0.091414, 0.06745, 0.013337, 0.470013, 0.389203, 0.385875, 0.392474, 17.08
6062, 0.410364, 0.151146, 0.158647, 0.112168, 0.095434, 0.062543, 0.009698, 0.684491, 0.32147, 0.441605, 0.420541, 17.74
6063, 0.39187, 0.165548, 0.147626, 0.127763, 0.091864, 0.060071, 0.015258, 0.448393, 0.391845, 0.465422, 0.36396, 20.3
6064, 0.386109, 0.170625, 0.151243, 0.115359, 0.093829, 0.070482, 0.012353, 0.524253, 0.520439, 0.434003, 0.230873, 19.09
6065, 0.412782, 0.16591, 0.127321, 0.112409, 0.119533, 0.0559, 0.006145, 0.523471, 0.516162, 0.444862, 0.119001, 17.93
6066, 0.366749, 0.172812, 0.15708, 0.121813, 0.101686, 0.065439, 0.014421, 0.451681, 0.391754, 0.404485, 0.340334, 16.79
6067, 0.395883, 0.163383, 0.150468, 0.113031, 0.099325, 0.067241, 0.01067, 0.501768, 0.442999, 0.457564, 0.42885, 17.4
6068, 0.401648, 0.162554, 0.150408, 0.114764, 0.094749, 0.063529, 0.012348, 0.480584, 0.448512, 0.479713, 0.351898, 20.55
6069, 0.398469, 0.163829, 0.15101, 0.110855, 0.100747, 0.063691, 0.011399, 0.578984, 0.627646, 0.656527, 0.38071, 21.14
6070, 0.426562, 0.146458, 0.152155, 0.108456, 0.089746, 0.067305, 0.009319, 0.768148, 0.369116, 0.494153, 0.360135, 17.84
6071, 0.396589, 0.166121, 0.146626, 0.113056, 0.099762, 0.066005, 0.011842, 0.505891, 0.511746, 0.5401, 0.328447, 20.34
6072, 0.395434, 0.16735, 0.147582, 0.113411, 0.099527, 0.065336, 0.01136, 0.495054, 0.608407, 0.565848, 0.253616, 21.25
6073, 0.375493, 0.169546, 0.154107, 0.122607, 0.102212, 0.063167, 0.012868, 0.384332, 0.479239, 0.582545, 0.418871, 21.38
6074, 0.389462, 0.165733, 0.145751, 0.11987, 0.100037, 0.066048, 0.013098, 0.592324, 0.408467, 0.323497, 0.200189, 16.91
6075, 0.379022, 0.170224, 0.152609, 0.12076, 0.100654, 0.063734, 0.012998, 0.540732, 0.469263, 0.53619, 0.44585, 20.97
6076, 0.353806, 0.177961, 0.144706, 0.125007, 0.127497, 0.0652, 0.005823, 0.80059, 0.504149, 0.729958, 0.442348, 20.25
6077, 0.362097, 0.177092, 0.143691, 0.126852, 0.124643, 0.059092, 0.006533, 0.890225, 0.440384, 0.687717, 0.565541, 19.54
6078, 0.381002, 0.17104, 0.154726, 0.120289, 0.099786, 0.0602, 0.012955, 0.476901, 0.536687, 0.540395, 0.347448, 19.22
6079, 0.404115, 0.159212, 0.137224, 0.134889, 0.09823, 0.057121, 0.009211, 0.504131, 0.125882, 0.429876, 0.392488, 18.97
6080, 0.388032, 0.164667, 0.158411, 0.118334, 0.101203, 0.059121, 0.010231, 0.55383, 0.493988, 0.591026, 0.396733, 20.88
6081, 0.371252, 0.170067, 0.160443, 0.120685, 0.105116, 0.059544, 0.012893, 0.516276, 0.445185, 0.431149, 0.419776, 20.73
6082, 0.371455, 0.169894, 0.157265, 0.12279, 0.103552, 0.062451, 0.012593, 0.48475, 0.53224, 0.520559, 0.365724, 18.34
6083, 0.386202, 0.169995, 0.152427, 0.118446, 0.10053, 0.058389, 0.01401, 0.478921, 0.569491, 0.453992, 0.184693, 20.09
6084, 0.390217, 0.157384, 0.157583, 0.123968, 0.089669, 0.064832, 0.016348, 0.340148, 0.416467, 0.468275, 0.422694, 17.54
6085, 0.378708, 0.166486, 0.153482, 0.123285, 0.096486, 0.066547, 0.015007, 0.357948, 0.357792, 0.441696, 0.608863, 17.17
6086, 0.380982, 0.166728, 0.143983, 0.115705, 0.106877, 0.071566, 0.014158, 0.516873, 0.461556, 0.689366, 0.401375, 19.74
6087, 0.385384, 0.163036, 0.149528, 0.120616, 0.10069, 0.067518, 0.013228, 0.454379, 0.468359, 0.623231, 0.360789, 17.58
6088, 0.381898, 0.176899, 0.159519, 0.1134, 0.094384, 0.070082, 0.003818, 0.481338, 0.466265, 0.46893, 0.392419, 18.26
6089, 0.385765, 0.166596, 0.142759, 0.110934, 0.107181, 0.072859, 0.013906, 0.463011, 0.540837, 0.623949, 0.337696, 18.18
6090, 0.388685, 0.163662, 0.153377, 0.116275, 0.100765, 0.065691, 0.011545, 0.496889, 0.515311, 0.501039, 0.417356, 17.27
6091, 0.368994, 0.174891, 0.153775, 0.1208, 0.099167, 0.069166, 0.013209, 0.451473, 0.612245, 0.506626, 0.259694, 18.52
6092, 0.408157, 0.169198, 0.15399, 0.101268, 0.088036, 0.071497, 0.007854, 0.436314, 0.385937, 0.516703, 0.487288, 16.52
6093, 0.389908, 0.157799, 0.141552, 0.12152, 0.104036, 0.071043, 0.014142, 0.558706, 0.467285, 0.542224, 0.326788, 15.71
6094, 0.379852, 0.171772, 0.162912, 0.108111, 0.092987, 0.068377, 0.015989, 0.76713, 0.350112, 0.527557, 0.531256, 17.07
6095, 0.405672, 0.16601, 0.1491, 0.112878, 0.087118, 0.064986, 0.014236, 0.447161, 0.381651, 0.315664, 0.292071, 16.48
6096, 0.411164, 0.166394, 0.138861, 0.107929, 0.094907, 0.066675, 0.01407, 0.319869, 0.320245, 0.235662, 0.300732, 16.87
6097, 0.403562, 0.169108, 0.149489, 0.112117, 0.08513, 0.067358, 0.013238, 0.483579, 0.477299, 0.412555, 0.357189, 16.45
6098, 0.378608, 0.164631, 0.145235, 0.119824, 0.109231, 0.069425, 0.013047, 0.621465, 0.515791, 0.676222, 0.272562, 18.53
6099, 0.374815, 0.169038, 0.147144, 0.118818, 0.109563, 0.06772, 0.012901, 0.502378, 0.566658, 0.687807, 0.305446, 16.82
6100, 0.372855, 0.172107, 0.146576, 0.120008, 0.102475, 0.073242, 0.012738, 0.396171, 0.529925, 0.611416, 0.300327, 17.52
6101, 0.39081, 0.167303, 0.146465, 0.118463, 0.099498, 0.065477, 0.011983, 0.541368, 0.344469, 0.398545, 0.435662, 15.93
6102, 0.384091, 0.166967, 0.149374, 0.119783, 0.099619, 0.067239, 0.012926, 0.400849, 0.524691, 0.425155, 0.343054, 17.33
6103, 0.391234, 0.163716, 0.153527, 0.112681, 0.102898, 0.065608, 0.010336, 0.419437, 0.418997, 0.548946, 0.404489, 16.59
6104, 0.398847, 0.156186, 0.150513, 0.117833, 0.099804, 0.063947, 0.01287, 0.545754, 0.455113, 0.468487, 0.332315, 17.98
6105, 0.400884, 0.162634, 0.150719, 0.113415, 0.097155, 0.062967, 0.012227, 0.495326, 0.467132, 0.45503, 0.290546, 18.84
6106, 0.39871, 0.166994, 0.146194, 0.115822, 0.094859, 0.065613, 0.011807, 0.545534, 0.382916, 0.345506, 0.426344, 16.18
6107, 0.390447, 0.169048, 0.144537, 0.123482, 0.093, 0.065586, 0.013901, 0.489386, 0.461296, 0.463651, 0.403477, 16.09
6108, 0.365411, 0.170072, 0.145897, 0.119777, 0.12582, 0.062901, 0.010122, 0.502219, 0.505102, 0.569451, 0.502586, 18.4
6109, 0.390575, 0.166722, 0.150041, 0.118909, 0.096816, 0.065313, 0.011623, 0.461714, 0.473434, 0.449988, 0.283255, 15.65
6110, 0.395396, 0.162409, 0.14894, 0.112026, 0.103461, 0.065711, 0.012057, 0.526421, 0.410444, 0.411907, 0.348721, 15.25
6111, 0.401713, 0.169342, 0.152814, 0.108177, 0.091703, 0.064983, 0.011269, 0.510895, 0.514109, 0.458031, 0.231705, 20.1
6112, 0.382123, 0.175357, 0.150451, 0.113776, 0.096556, 0.069156, 0.012582, 0.457594, 0.489108, 0.524548, 0.22286, 19.79
6113, 0.401375, 0.170204, 0.151218, 0.107239, 0.090916, 0.067678, 0.011369, 0.490615, 0.298441, 0.521409, 0.489088, 19.66
6114, 0.394562, 0.170046, 0.15363, 0.109381, 0.094417, 0.065831, 0.012133, 0.519204, 0.486069, 0.528388, 0.42011, 19.52
6115, 0.404513, 0.161687, 0.153412, 0.109019, 0.092913, 0.066515, 0.01194, 0.320367, 0.43574, 0.515473, 0.330793, 19.82
6116, 0.341474, 0.176734, 0.18353, 0.122597, 0.093539, 0.072177, 0.009949, 0.504954, 0.52162, 0.550917, 0.427231, 19.91
6117, 0.341068, 0.178287, 0.172597, 0.11512, 0.106446, 0.074678, 0.011805, 0.592896, 0.706133, 0.754307, 0.521787, 18.91
6118, 0.413203, 0.161871, 0.144366, 0.1049, 0.096945, 0.066901, 0.011815, 0.349549, 0.289676, 0.175406, 0.326155, 15.75
6119, 0.409223, 0.165789, 0.142495, 0.105878, 0.09589, 0.067967, 0.012759, 0.409428, 0.340958, 0.204969, 0.281033, 15.82
6120, 0.396702, 0.166664, 0.144371, 0.109875, 0.097342, 0.070836, 0.014211, 0.280096, 0.210539, 0.18147, 0.280718, 15.55
6121, 0.413448, 0.162567, 0.152124, 0.110221, 0.086904, 0.061881, 0.012855, 0.573858, 0.456506, 0.364649, 0.249801, 16.09
6122, 0.409668, 0.165164, 0.153735, 0.109205, 0.084692, 0.064062, 0.013474, 0.500447, 0.376924, 0.269911, 0.325142, 14.95
6123, 0.406351, 0.165903, 0.150303, 0.110234, 0.086005, 0.068896, 0.012308, 0.512351, 0.362512, 0.30127, 0.391147, 16.1
6124, 0.371587, 0.166362, 0.162384, 0.125107, 0.099671, 0.06232, 0.012569, 0.415184, 0.526148, 0.536451, 0.26419, 19.9
6125, 0.372169, 0.17474, 0.159554, 0.119998, 0.099656, 0.060378, 0.013506, 0.456533, 0.530395, 0.53395, 0.349405, 20.51
6126, 0.3763, 0.168162, 0.143432, 0.11539, 0.127215, 0.059086, 0.010415, 0.432609, 0.475869, 0.562269, 0.573629, 19.08
6127, 0.387075, 0.1677, 0.154386, 0.113007, 0.098165, 0.068026, 0.011641, 0.373968, 0.371976, 0.41222, 0.276279, 17.31
6128, 0.374998, 0.173649, 0.155727, 0.116483, 0.096447, 0.069426, 0.013271, 0.470479, 0.471273, 0.593844, 0.416652, 20.67
6129, 0.386848, 0.172078, 0.153529, 0.110984, 0.097974, 0.065905, 0.012682, 0.387522, 0.49712, 0.523584, 0.34172, 20.3
6130, 0.387846, 0.176788, 0.144066, 0.119226, 0.094162, 0.065949, 0.011964, 0.381277, 0.487915, 0.488799, 0.337456, 18.13
6131, 0.41847, 0.160367, 0.150245, 0.107434, 0.087651, 0.063203, 0.01263, 0.455013, 0.413682, 0.410423, 0.346463, 16.07
6132, 0.373462, 0.155889, 0.159461, 0.119596, 0.120443, 0.064926, 0.006224, 0.360202, 0.650061, 0.625613, 0.467006, 21
6133, 0.365092, 0.164915, 0.156683, 0.12189, 0.119683, 0.065333, 0.006405, 0.395294, 0.609274, 0.594463, 0.449379, 22.25
6134, 0.367533, 0.163754, 0.159281, 0.113964, 0.122184, 0.066484, 0.006801, 0.506898, 0.737022, 0.744398, 0.379939, 22.95
6135, 0.369591, 0.171078, 0.16032, 0.119234, 0.105229, 0.06201, 0.012539, 0.552026, 0.529814, 0.515962, 0.351942, 19.03
6136, 0.345831, 0.173071, 0.159223, 0.124704, 0.125962, 0.064368, 0.006842, 0.436511, 0.927145, 0.881913, 0.487103, 23.52
6137, 0.37451, 0.172638, 0.155765, 0.119973, 0.102842, 0.060954, 0.013318, 0.499674, 0.476369, 0.565114, 0.434663, 19.64
6138, 0.382986, 0.175809, 0.148995, 0.117096, 0.094032, 0.067602, 0.01348, 0.521859, 0.426411, 0.469548, 0.497002, 17.4
6139, 0.399482, 0.169136, 0.149719, 0.110537, 0.092908, 0.064968, 0.013249, 0.575731, 0.512504, 0.5631, 0.432228, 20.06
6140, 0.363309, 0.172027, 0.153491, 0.115441, 0.118598, 0.069638, 0.007495, 0.470539, 0.677754, 0.791557, 0.453742, 21.55
6141, 0.398817, 0.169484, 0.14595, 0.116045, 0.091178, 0.065271, 0.013255, 0.458229, 0.377603, 0.489361, 0.409934, 20.62
6142, 0.382455, 0.174785, 0.154179, 0.114, 0.093873, 0.067617, 0.013091, 0.437375, 0.500579, 0.49304, 0.366436, 18.51
6143, 0.384746, 0.162542, 0.159518, 0.116484, 0.101732, 0.062649, 0.012329, 0.463542, 0.542676, 0.564466, 0.413183, 18.75
6144, 0.369474, 0.169658, 0.145706, 0.114241, 0.127681, 0.062211, 0.011028, 0.613496, 0.544717, 0.61838, 0.521313, 19.61
6145, 0.451877, 0.1453, 0.133746, 0.102051, 0.108574, 0.052924, 0.005528, 0.473318, 0.553332, 0.626127, 0.410098, 18.9
6146, 0.407242, 0.166842, 0.153379, 0.108772, 0.086156, 0.063926, 0.013684, 0.558282, 0.497964, 0.46013, 0.374691, 17.38
6147, 0.422813, 0.161395, 0.148327, 0.110464, 0.082581, 0.06172, 0.012701, 0.446854, 0.294308, 0.295452, 0.36557, 15.43
6148, 0.411297, 0.160155, 0.138297, 0.126281, 0.098581, 0.057759, 0.00763, 0.487107, 0.28133, 0.425717, 0.26606, 19.16
6149, 0.389397, 0.168756, 0.156877, 0.110932, 0.094137, 0.06888, 0.01102, 0.482355, 0.435315, 0.481625, 0.338659, 18.87
6150, 0.397285, 0.166909, 0.156034, 0.107096, 0.09398, 0.067785, 0.010912, 0.439012, 0.412179, 0.444679, 0.323597, 18.46
6151, 0.350941, 0.165472, 0.156968, 0.124617, 0.124746, 0.068715, 0.008541, 0.36122, 0.721483, 0.698104, 0.52598, 25.36
6152, 0.392703, 0.165891, 0.158273, 0.110876, 0.094758, 0.066846, 0.010653, 0.564186, 0.426958, 0.49001, 0.394169, 19.26
6153, 0.403946, 0.164108, 0.153804, 0.106294, 0.09632, 0.065647, 0.009883, 0.460225, 0.329014, 0.591806, 0.607937, 19.74
6154, 0.342927, 0.170653, 0.161631, 0.122705, 0.121693, 0.073082, 0.00731, 0.543675, 0.801596, 0.761788, 0.449231, 21.79
6155, 0.356624, 0.171463, 0.157856, 0.12143, 0.11965, 0.064349, 0.008629, 0.525241, 0.764274, 0.780124, 0.404151, 23.21
6156, 0.396662, 0.1667, 0.143561, 0.113717, 0.110236, 0.061173, 0.007951, 0.5592, 0.469406, 0.594162, 0.530468, 19.97
6157, 0.389845, 0.172712, 0.154012, 0.113084, 0.091594, 0.06421, 0.014542, 0.447498, 0.529603, 0.563749, 0.299414, 19.45
6158, 0.387613, 0.170999, 0.153311, 0.115347, 0.093761, 0.065835, 0.013134, 0.390944, 0.427738, 0.439548, 0.352786, 19.88
6159, 0.388665, 0.169411, 0.143253, 0.113273, 0.112147, 0.064538, 0.008713, 0.60218, 0.48489, 0.620196, 0.410362, 19.68
6160, 0.37056, 0.162473, 0.154124, 0.121091, 0.118326, 0.067934, 0.005493, 0.359289, 0.634538, 0.672996, 0.38567, 21.99
6161, 0.383475, 0.172087, 0.155503, 0.110514, 0.09513, 0.0709, 0.012392, 0.54553, 0.477067, 0.538694, 0.424539, 20.93
6162, 0.357803, 0.163193, 0.155819, 0.122647, 0.123378, 0.069822, 0.007337, 0.524976, 0.757035, 0.728189, 0.37069, 21.59
6163, 0.39712, 0.156501, 0.139071, 0.10883, 0.12573, 0.064188, 0.00856, 0.477907, 0.415114, 0.416134, 0.435953, 18.39
6164, 0.386549, 0.172668, 0.154701, 0.111173, 0.093947, 0.067552, 0.01341, 0.479898, 0.340483, 0.490704, 0.393298, 20.65
6165, 0.446082, 0.148121, 0.134151, 0.100646, 0.110843, 0.053769, 0.006387, 0.52868, 0.543333, 0.655136, 0.53212, 19.31
6166, 0.395116, 0.167505, 0.155805, 0.107126, 0.096865, 0.066648, 0.010935, 0.58608, 0.347921, 0.568457, 0.434876, 20.85
6167, 0.375769, 0.164267, 0.160904, 0.121542, 0.105631, 0.0603, 0.011587, 0.534406, 0.420638, 0.479445, 0.388918, 16.69
6168, 0.377238, 0.17132, 0.14938, 0.125826, 0.10306, 0.060299, 0.012878, 0.552506, 0.420993, 0.459382, 0.396895, 17.02
6169, 0.391832, 0.164042, 0.155678, 0.113841, 0.103731, 0.060148, 0.010728, 0.465178, 0.551263, 0.538878, 0.346114, 18.21
6170, 0.363993, 0.172601, 0.155783, 0.132172, 0.098316, 0.060279, 0.016855, 0.526369, 0.501863, 0.580467, 0.406833, 18.47
6171, 0.365067, 0.173269, 0.158118, 0.12475, 0.102217, 0.062145, 0.014434, 0.490541, 0.473891, 0.660623, 0.640294, 18.48
6172, 0.388292, 0.166388, 0.155397, 0.116657, 0.105211, 0.05761, 0.010445, 0.61262, 0.519943, 0.526597, 0.301333, 18.68
6173, 0.358258, 0.167219, 0.159048, 0.126638, 0.114227, 0.067368, 0.007243, 0.538126, 0.78932, 0.694396, 0.430725, 21.08
6174, 0.362896, 0.16506, 0.152042, 0.122443, 0.123901, 0.066087, 0.007571, 0.578318, 0.700044, 0.707779, 0.401415, 20.54
6175, 0.360713, 0.17854, 0.157031, 0.120225, 0.106301, 0.064266, 0.012924, 0.601447, 0.647579, 0.616845, 0.388931, 19.57
6176, 0.392109, 0.171293, 0.153934, 0.111538, 0.092746, 0.065541, 0.01284, 0.571581, 0.543983, 0.606278, 0.345825, 19.94
6177, 0.393095, 0.173243, 0.150197, 0.11291, 0.093862, 0.065012, 0.01168, 0.557178, 0.545455, 0.551019, 0.419705, 18.25
6178, 0.36829, 0.167279, 0.151186, 0.116053, 0.11709, 0.072992, 0.00711, 0.425801, 0.79781, 0.795468, 0.514552, 22.5
6179, 0.378404, 0.176713, 0.149829, 0.118689, 0.095197, 0.067139, 0.014029, 0.536921, 0.457416, 0.53983, 0.324587, 20.46
6180, 0.357979, 0.165095, 0.158497, 0.125122, 0.118414, 0.067744, 0.007149, 0.467814, 0.773226, 0.650483, 0.406365, 20.59
6181, 0.38366, 0.175739, 0.152622, 0.113202, 0.095624, 0.066839, 0.012315, 0.34349, 0.456067, 0.502133, 0.224419, 18.12
6182, 0.382675, 0.175286, 0.151215, 0.116894, 0.096306, 0.064424, 0.0132, 0.475742, 0.41927, 0.549413, 0.424931, 20.36
6183, 0.403672, 0.16944, 0.150383, 0.113259, 0.08515, 0.064994, 0.013101, 0.596117, 0.480071, 0.4127, 0.359894, 17.32
6184, 0.409732, 0.16418, 0.149517, 0.112722, 0.087959, 0.06165, 0.01424, 0.474638, 0.397238, 0.347026, 0.331059, 16.14
6185, 0.414819, 0.168244, 0.148427, 0.109806, 0.080337, 0.065235, 0.013132, 0.639479, 0.437728, 0.33509, 0.154767, 16.32
6186, 0.385789, 0.172066, 0.151191, 0.114581, 0.093983, 0.068726, 0.013664, 0.435221, 0.456121, 0.491396, 0.317422, 19.35
6187, 0.382592, 0.174857, 0.148511, 0.118117, 0.092414, 0.068791, 0.014719, 0.461537, 0.282006, 0.411226, 0.398048, 17.88
6188, 0.440462, 0.147783, 0.131136, 0.103165, 0.115377, 0.055225, 0.006851, 0.567711, 0.440789, 0.639913, 0.521546, 19.43
