number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
5032, 0.37552, 0.165722, 0.155494, 0.126052, 0.095519, 0.067396, 0.014297, 0.475368, 0.650306, 0.538767, 0.321483, 16.53
5033, 0.383609, 0.162903, 0.153692, 0.122373, 0.092314, 0.069422, 0.015687, 0.331987, 0.380605, 0.513153, 0.527786, 17.91
5034, 0.387997, 0.160983, 0.157605, 0.121747, 0.096501, 0.063097, 0.01207, 0.562241, 0.610858, 0.485096, 0.326706, 18.17
5035, 0.397258, 0.164175, 0.152975, 0.105463, 0.093148, 0.072457, 0.014525, 0.345097, 0.436711, 0.274981, 0.30453, 15.95
5036, 0.403307, 0.15768, 0.152175, 0.110465, 0.096721, 0.06578, 0.013873, 0.293831, 0.359061, 0.16761, 0.311664, 16.62
5037, 0.404242, 0.150242, 0.151135, 0.117369, 0.093845, 0.068388, 0.014778, 0.311533, 0.355322, 0.251479, 0.331728, 16.77
5038, 0.383261, 0.163459, 0.160007, 0.118132, 0.096669, 0.065867, 0.012605, 0.590095, 0.601381, 0.59435, 0.430975, 19.33
5039, 0.386864, 0.161843, 0.155687, 0.11976, 0.094787, 0.067314, 0.013746, 0.623039, 0.563526, 0.602581, 0.35567, 20.07
5040, 0.382847, 0.167604, 0.160414, 0.116996, 0.092753, 0.066039, 0.013348, 0.534314, 0.485494, 0.568311, 0.317564, 20.1
5041, 0.393082, 0.169571, 0.157203, 0.114733, 0.088349, 0.063101, 0.013961, 0.49941, 0.489202, 0.518856, 0.296137, 19.91
5042, 0.389279, 0.169824, 0.154798, 0.118839, 0.088822, 0.064422, 0.014015, 0.476996, 0.413418, 0.343496, 0.493595, 17.28
5043, 0.382048, 0.169526, 0.153772, 0.118774, 0.092105, 0.071475, 0.0123, 0.552462, 0.375194, 0.530316, 0.39007, 19.4
5044, 0.355852, 0.173511, 0.16266, 0.12558, 0.103636, 0.064144, 0.014617, 0.453955, 0.443504, 0.412099, 0.473365, 17.35
5045, 0.363884, 0.170897, 0.160646, 0.124376, 0.101774, 0.064152, 0.01427, 0.554949, 0.401965, 0.581132, 0.467666, 18.76
5046, 0.379906, 0.160206, 0.160075, 0.121684, 0.100131, 0.065819, 0.01218, 0.491526, 0.510938, 0.510984, 0.456669, 19.58
5047, 0.364254, 0.178304, 0.145609, 0.121022, 0.121857, 0.06554, 0.003414, 0.740939, 0.591232, 0.730027, 0.430364, 19.14
5048, 0.401097, 0.160175, 0.152267, 0.116104, 0.094949, 0.06484, 0.010568, 0.494662, 0.490392, 0.518196, 0.318608, 18.44
5049, 0.387036, 0.161754, 0.155531, 0.118818, 0.099612, 0.065078, 0.01217, 0.537448, 0.547125, 0.605305, 0.367696, 18.99
5050, 0.36378, 0.169738, 0.16614, 0.126491, 0.099545, 0.059565, 0.01474, 0.538456, 0.604687, 0.590944, 0.40412, 19.34
5051, 0.365647, 0.167607, 0.164038, 0.125062, 0.101951, 0.06205, 0.013645, 0.588176, 0.563002, 0.533017, 0.425745, 21.6
5052, 0.364738, 0.185561, 0.142543, 0.120044, 0.118193, 0.065832, 0.00309, 0.745846, 0.512884, 0.734677, 0.382424, 19.28
5053, 0.403444, 0.151746, 0.156024, 0.112859, 0.09707, 0.065013, 0.013843, 0.431385, 0.275524, 0.428027, 0.613762, 16.34
5054, 0.390978, 0.160242, 0.152547, 0.117829, 0.094508, 0.070566, 0.013329, 0.528787, 0.475433, 0.382717, 0.351788, 15.76
5055, 0.398416, 0.157488, 0.155296, 0.114367, 0.094916, 0.067582, 0.011936, 0.454459, 0.364077, 0.425016, 0.416878, 16.1
5056, 0.387388, 0.155501, 0.161885, 0.114839, 0.099751, 0.067868, 0.012768, 0.501872, 0.442534, 0.355786, 0.43215, 16
5057, 0.392561, 0.161418, 0.158001, 0.111078, 0.097356, 0.067646, 0.01194, 0.486878, 0.467781, 0.489343, 0.407522, 16.19
5058, 0.382896, 0.161687, 0.159764, 0.122762, 0.098704, 0.061811, 0.012377, 0.638675, 0.52692, 0.500168, 0.2797, 20.26
5059, 0.375968, 0.168864, 0.161541, 0.119795, 0.09885, 0.062126, 0.012856, 0.539001, 0.564608, 0.622955, 0.400484, 20.86
5060, 0.394403, 0.152306, 0.163429, 0.115216, 0.095231, 0.066778, 0.012638, 0.351406, 0.332369, 0.297333, 0.445171, 15.64
5061, 0.394222, 0.15938, 0.161038, 0.114225, 0.090256, 0.068056, 0.012823, 0.392565, 0.544853, 0.396596, 0.368474, 16.8
5062, 0.371331, 0.174257, 0.14421, 0.124687, 0.1033, 0.07299, 0.009225, 0.591204, 0.574991, 0.574667, 0.589702, 16.77
5063, 0.372826, 0.167174, 0.164223, 0.120809, 0.098611, 0.063245, 0.013112, 0.548788, 0.48344, 0.489536, 0.483502, 18.7
5064, 0.372349, 0.16251, 0.152398, 0.117923, 0.109826, 0.073074, 0.011921, 0.333496, 0.535553, 0.771149, 0.380201, 18.08
5065, 0.391622, 0.158239, 0.147148, 0.110273, 0.106725, 0.073844, 0.012149, 0.578165, 0.520596, 0.601029, 0.409573, 17.85
5066, 0.385152, 0.163564, 0.156714, 0.120365, 0.096307, 0.065737, 0.01216, 0.438137, 0.516748, 0.474322, 0.372808, 19.82
5067, 0.388008, 0.16044, 0.156064, 0.115861, 0.097542, 0.06818, 0.013906, 0.466205, 0.467773, 0.453485, 0.350606, 17.91
5068, 0.379552, 0.154297, 0.161876, 0.121347, 0.099553, 0.06879, 0.014585, 0.311506, 0.370521, 0.34861, 0.359562, 16.53
5069, 0.421198, 0.157567, 0.149524, 0.11016, 0.079599, 0.068201, 0.013751, 0.495156, 0.442819, 0.435458, 0.378417, 16.18
5070, 0.393997, 0.168288, 0.168474, 0.105528, 0.093758, 0.065418, 0.004537, 0.685344, 0.506421, 0.586029, 0.447971, 16.57
5071, 0.373431, 0.169687, 0.16452, 0.116062, 0.091933, 0.06982, 0.014547, 0.673079, 0.433807, 0.626544, 0.576481, 20.69
5072, 0.333562, 0.180634, 0.181338, 0.122665, 0.096924, 0.074611, 0.010267, 0.591858, 0.649007, 0.85057, 0.581178, 17.87
5073, 0.392639, 0.161356, 0.154298, 0.116489, 0.093308, 0.068759, 0.01315, 0.525995, 0.443799, 0.411651, 0.428741, 15.75
5074, 0.391599, 0.162215, 0.154964, 0.116408, 0.09486, 0.067225, 0.012729, 0.490075, 0.414826, 0.361613, 0.398375, 15.86
5075, 0.384036, 0.163145, 0.159004, 0.119923, 0.09615, 0.063985, 0.013757, 0.488555, 0.49341, 0.459662, 0.338328, 19.39
5076, 0.388164, 0.159887, 0.155299, 0.118358, 0.096912, 0.067765, 0.013616, 0.464024, 0.570006, 0.511478, 0.338835, 16.56
5077, 0.392938, 0.159762, 0.155999, 0.115848, 0.096632, 0.066272, 0.012549, 0.508689, 0.523392, 0.502077, 0.348616, 18.35
5078, 0.398432, 0.157447, 0.156876, 0.117133, 0.093128, 0.064356, 0.012628, 0.41191, 0.432991, 0.438225, 0.318256, 19.83
5079, 0.392377, 0.161499, 0.154725, 0.116519, 0.098634, 0.064581, 0.011665, 0.382544, 0.491611, 0.48034, 0.337495, 19.05
5080, 0.38372, 0.161101, 0.160732, 0.119301, 0.098882, 0.063679, 0.012584, 0.559554, 0.511528, 0.516532, 0.439219, 18.54
5081, 0.378308, 0.178934, 0.136679, 0.116274, 0.119404, 0.067109, 0.003292, 0.714724, 0.470524, 0.619662, 0.469065, 20.47
5082, 0.381541, 0.16719, 0.159753, 0.115747, 0.093508, 0.070163, 0.012099, 0.39205, 0.34627, 0.362895, 0.382016, 17.17
5083, 0.371023, 0.165277, 0.167052, 0.120778, 0.099813, 0.06282, 0.013237, 0.586674, 0.585174, 0.595941, 0.457556, 20.61
5084, 0.366263, 0.165506, 0.166149, 0.122902, 0.100829, 0.06453, 0.013821, 0.62977, 0.547629, 0.645041, 0.462319, 20.86
5085, 0.395374, 0.158337, 0.152101, 0.11762, 0.096675, 0.066412, 0.013481, 0.497411, 0.350008, 0.408167, 0.52251, 15.46
5086, 0.391784, 0.159577, 0.154787, 0.120071, 0.096379, 0.065381, 0.012022, 0.519045, 0.392787, 0.411213, 0.395805, 16.07
5087, 0.397507, 0.167099, 0.167889, 0.099818, 0.09798, 0.065792, 0.003916, 0.687878, 0.412527, 0.599065, 0.501872, 17.97
5088, 0.331984, 0.171191, 0.18746, 0.122624, 0.098772, 0.078013, 0.009956, 0.579172, 0.578583, 0.744596, 0.719776, 20.14
5089, 0.396822, 0.16323, 0.151813, 0.107996, 0.097342, 0.07007, 0.012727, 0.379449, 0.310877, 0.223088, 0.349745, 15.88
5090, 0.403993, 0.161134, 0.150877, 0.104356, 0.096709, 0.069261, 0.01367, 0.291921, 0.270787, 0.247024, 0.343294, 15.99
5091, 0.401255, 0.1558, 0.159366, 0.100592, 0.09712, 0.072348, 0.013519, 0.292802, 0.281406, 0.20676, 0.300211, 15.1
5092, 0.428117, 0.169122, 0.124977, 0.107716, 0.108025, 0.058769, 0.003274, 0.674859, 0.330113, 0.443234, 0.389724, 18.46
5093, 0.387634, 0.15814, 0.157436, 0.117396, 0.099461, 0.066869, 0.013063, 0.425661, 0.41413, 0.383475, 0.430869, 16.23
5094, 0.390892, 0.160891, 0.154051, 0.120645, 0.095806, 0.06536, 0.012355, 0.588633, 0.470054, 0.508703, 0.395551, 17.59
5095, 0.398306, 0.159825, 0.156653, 0.116004, 0.094571, 0.062228, 0.012413, 0.565176, 0.479547, 0.510123, 0.434048, 17.79
5096, 0.388238, 0.161644, 0.156964, 0.12028, 0.095085, 0.0663, 0.011488, 0.515996, 0.588486, 0.487208, 0.31893, 17.93
5097, 0.393043, 0.156331, 0.15653, 0.116476, 0.096549, 0.068465, 0.012607, 0.638174, 0.489093, 0.522335, 0.40716, 18.45
5098, 0.374827, 0.16215, 0.151417, 0.116045, 0.1094, 0.074215, 0.011946, 0.654942, 0.649322, 0.717289, 0.327883, 17.68
5099, 0.370899, 0.167454, 0.162087, 0.122309, 0.10277, 0.061394, 0.013088, 0.519821, 0.482231, 0.495395, 0.381271, 16.74
5100, 0.411873, 0.160632, 0.154579, 0.101214, 0.092811, 0.066507, 0.012383, 0.362323, 0.392729, 0.326965, 0.373622, 15.26
5101, 0.39419, 0.16891, 0.150569, 0.105601, 0.096913, 0.070959, 0.012859, 0.348873, 0.28261, 0.232255, 0.232014, 16.31
5102, 0.353597, 0.173093, 0.170265, 0.125166, 0.103209, 0.061474, 0.013197, 0.556353, 0.420812, 0.478352, 0.488375, 16.44
5103, 0.378445, 0.167296, 0.150968, 0.12588, 0.093296, 0.067365, 0.01675, 0.373299, 0.371555, 0.464376, 0.437103, 16.1
5104, 0.437968, 0.159656, 0.121158, 0.106194, 0.110342, 0.061502, 0.003179, 0.498761, 0.337422, 0.399522, 0.409255, 17.63
5105, 0.384263, 0.180879, 0.13283, 0.121184, 0.116533, 0.060281, 0.004028, 0.425471, 0.309417, 0.521805, 0.440084, 20.41
5106, 0.427769, 0.165436, 0.124551, 0.107222, 0.110056, 0.062023, 0.002942, 0.716043, 0.381159, 0.48535, 0.450217, 17.05
5107, 0.426275, 0.16941, 0.124257, 0.10947, 0.107649, 0.059223, 0.003715, 0.5317, 0.353676, 0.454227, 0.44634, 16.18
5108, 0.374966, 0.182793, 0.139123, 0.1157, 0.117921, 0.066156, 0.003341, 0.723162, 0.525027, 0.647084, 0.356682, 20.75
5109, 0.369761, 0.186515, 0.135124, 0.118962, 0.117063, 0.068831, 0.003744, 0.664093, 0.489736, 0.638373, 0.454358, 19.54
5110, 0.375533, 0.179506, 0.136569, 0.115036, 0.119482, 0.0708, 0.003073, 0.585121, 0.511814, 0.673486, 0.46698, 22.76
5111, 0.359828, 0.167209, 0.165472, 0.126164, 0.096319, 0.071093, 0.013916, 0.591774, 0.492607, 0.653242, 0.422738, 17.86
5112, 0.353346, 0.163777, 0.185016, 0.115038, 0.103183, 0.071204, 0.008436, 0.560738, 0.650218, 0.699994, 0.559574, 19.82
5113, 0.383997, 0.161943, 0.156175, 0.121015, 0.098441, 0.066045, 0.012383, 0.490483, 0.487539, 0.395638, 0.304075, 17.1
5114, 0.381023, 0.161038, 0.158995, 0.119643, 0.09848, 0.065349, 0.015471, 0.485575, 0.438287, 0.420794, 0.466102, 15.47
5115, 0.390893, 0.159041, 0.153792, 0.119308, 0.098462, 0.066011, 0.012493, 0.631198, 0.508336, 0.50623, 0.334069, 19.15
5116, 0.382751, 0.16966, 0.154396, 0.119768, 0.099242, 0.062496, 0.011686, 0.423973, 0.484556, 0.494679, 0.249182, 17.87
5117, 0.37983, 0.182393, 0.140452, 0.117125, 0.116182, 0.06119, 0.002828, 0.669703, 0.514825, 0.656393, 0.40677, 19.93
5118, 0.392103, 0.177403, 0.133494, 0.118742, 0.112331, 0.062048, 0.003879, 0.662743, 0.417821, 0.586645, 0.424319, 20.64
5119, 0.381797, 0.179948, 0.137115, 0.113347, 0.117458, 0.067247, 0.003088, 0.808678, 0.520792, 0.651421, 0.388815, 19.35
5120, 0.343183, 0.190812, 0.138387, 0.13348, 0.117751, 0.067475, 0.008912, 0.774722, 0.711808, 0.834662, 0.436124, 20.09
5121, 0.397367, 0.158726, 0.154692, 0.111719, 0.100047, 0.066225, 0.011224, 0.395793, 0.356995, 0.329281, 0.486574, 17.41
5122, 0.404313, 0.15169, 0.153846, 0.11813, 0.089553, 0.068569, 0.013899, 0.339253, 0.321219, 0.335313, 0.489414, 16.62
5123, 0.42834, 0.160944, 0.126681, 0.107436, 0.110115, 0.062438, 0.004046, 0.51135, 0.270687, 0.450056, 0.435256, 19.97
5124, 0.402805, 0.15134, 0.162563, 0.113634, 0.090229, 0.06675, 0.012679, 0.50647, 0.419555, 0.350348, 0.373559, 16.71
5125, 0.370762, 0.163815, 0.172213, 0.118308, 0.105306, 0.058233, 0.011363, 0.530039, 0.629308, 0.598401, 0.418195, 21.42
5126, 0.378541, 0.163862, 0.165931, 0.118208, 0.098779, 0.062446, 0.012233, 0.443537, 0.483727, 0.573913, 0.404362, 20.66
5127, 0.352708, 0.167831, 0.181245, 0.120991, 0.101758, 0.063423, 0.012044, 0.538833, 0.501287, 0.641579, 0.567354, 18.62
5128, 0.341492, 0.169366, 0.175752, 0.119272, 0.104347, 0.079024, 0.010748, 0.560094, 0.58587, 0.734594, 0.58431, 20.64
5129, 0.398546, 0.175021, 0.130956, 0.115104, 0.113917, 0.063131, 0.003324, 0.52238, 0.420229, 0.513431, 0.459051, 20.71
5130, 0.363772, 0.183183, 0.14393, 0.116123, 0.116381, 0.072876, 0.003736, 0.778232, 0.584062, 0.722072, 0.413213, 18.66
5131, 0.369645, 0.161311, 0.177732, 0.110054, 0.099138, 0.077362, 0.004758, 0.549701, 0.40649, 0.546055, 0.473464, 20.72
5132, 0.378876, 0.162484, 0.171741, 0.109897, 0.090564, 0.072031, 0.014406, 0.600905, 0.426581, 0.612861, 0.493036, 18.91
5133, 0.364248, 0.184248, 0.142654, 0.119276, 0.115575, 0.070479, 0.003519, 0.833035, 0.564613, 0.74487, 0.425741, 21.27
5134, 0.425561, 0.167703, 0.126311, 0.108579, 0.106518, 0.062189, 0.003138, 0.601732, 0.228701, 0.515929, 0.515993, 19.34
5135, 0.428919, 0.163189, 0.128344, 0.103474, 0.108104, 0.064621, 0.003349, 0.623114, 0.249126, 0.485634, 0.499617, 19.32
5136, 0.383124, 0.165227, 0.173993, 0.107972, 0.09289, 0.072227, 0.004567, 0.656772, 0.44982, 0.505438, 0.393096, 17.2
5137, 0.374161, 0.152069, 0.154764, 0.121945, 0.111594, 0.069595, 0.01587, 0.287141, 0.354191, 0.610589, 0.31771, 18.59
5138, 0.366848, 0.161271, 0.158428, 0.115057, 0.113879, 0.070359, 0.014158, 0.620057, 0.574784, 0.760307, 0.496918, 17.64
5139, 0.385676, 0.158274, 0.160843, 0.118309, 0.098062, 0.066313, 0.012522, 0.325931, 0.439491, 0.372606, 0.357226, 16.5
5140, 0.369107, 0.181773, 0.141767, 0.122718, 0.116992, 0.064359, 0.003285, 0.78037, 0.482311, 0.720883, 0.42548, 21.18
5141, 0.395918, 0.155555, 0.157194, 0.111866, 0.100451, 0.067433, 0.011583, 0.39376, 0.453841, 0.427749, 0.371717, 17.1
5142, 0.379899, 0.16757, 0.157516, 0.119608, 0.090395, 0.071776, 0.013238, 0.507862, 0.425636, 0.508284, 0.559629, 20.96
5143, 0.390956, 0.163854, 0.16581, 0.111111, 0.088483, 0.066804, 0.012981, 0.503171, 0.516222, 0.525112, 0.413417, 20.08
5144, 0.381054, 0.16671, 0.164299, 0.119113, 0.088964, 0.067919, 0.011941, 0.475186, 0.553012, 0.564865, 0.371649, 20.41
5145, 0.386342, 0.159973, 0.160141, 0.115982, 0.096757, 0.067362, 0.013443, 0.414198, 0.513495, 0.402879, 0.449144, 16.69
5146, 0.389961, 0.15885, 0.155703, 0.118674, 0.096797, 0.066792, 0.013223, 0.468818, 0.486966, 0.522194, 0.436776, 19.31
5147, 0.381585, 0.162068, 0.155184, 0.123249, 0.09753, 0.06708, 0.013305, 0.483277, 0.629953, 0.584902, 0.311254, 19.9
5148, 0.39595, 0.160749, 0.154678, 0.115453, 0.095406, 0.065381, 0.012384, 0.513592, 0.41517, 0.545403, 0.400209, 19.79
5149, 0.396237, 0.158587, 0.154614, 0.116857, 0.092997, 0.068066, 0.012641, 0.511756, 0.516715, 0.622647, 0.45714, 19.88
5150, 0.387627, 0.158315, 0.160552, 0.116135, 0.092124, 0.071015, 0.014233, 0.435289, 0.484572, 0.435069, 0.463416, 17.3
5151, 0.403035, 0.149987, 0.156924, 0.116403, 0.092756, 0.068231, 0.012665, 0.201445, 0.327373, 0.239322, 0.354539, 16.85
5152, 0.396632, 0.150405, 0.1635, 0.116105, 0.091929, 0.0692, 0.01223, 0.38203, 0.411987, 0.352267, 0.485761, 16.92
5153, 0.403891, 0.150087, 0.158202, 0.117447, 0.091907, 0.064266, 0.014201, 0.374319, 0.325845, 0.284247, 0.409834, 16.49
5154, 0.378963, 0.161295, 0.158741, 0.117123, 0.099946, 0.070829, 0.013103, 0.318734, 0.477359, 0.3696, 0.395997, 15.67
5155, 0.394096, 0.162578, 0.158523, 0.116051, 0.093382, 0.063552, 0.011819, 0.441074, 0.488984, 0.531668, 0.410492, 18.72
5156, 0.404804, 0.146525, 0.162568, 0.11339, 0.092531, 0.067813, 0.012368, 0.466126, 0.389757, 0.354183, 0.393696, 16.78
5157, 0.400883, 0.151738, 0.160276, 0.109789, 0.094968, 0.068874, 0.013472, 0.492772, 0.57045, 0.493684, 0.37742, 17.91
5158, 0.39973, 0.14769, 0.163363, 0.114528, 0.097226, 0.066767, 0.010696, 0.398397, 0.458809, 0.39238, 0.41656, 17.48
5159, 0.409559, 0.145925, 0.162255, 0.108139, 0.093664, 0.068278, 0.012179, 0.490582, 0.5425, 0.524413, 0.333758, 17.89
5160, 0.391886, 0.155475, 0.163046, 0.113293, 0.098627, 0.066014, 0.011659, 0.550315, 0.510541, 0.511784, 0.470119, 16.45
5161, 0.355821, 0.183089, 0.143623, 0.122135, 0.122456, 0.069104, 0.003773, 0.74202, 0.587734, 0.731882, 0.437029, 19.27
5162, 0.401858, 0.147747, 0.159426, 0.113518, 0.092937, 0.071694, 0.01282, 0.475999, 0.488929, 0.537425, 0.420478, 19.06
5163, 0.383196, 0.157643, 0.162313, 0.118944, 0.094943, 0.06923, 0.013731, 0.418737, 0.502684, 0.523952, 0.309225, 20.47
5164, 0.398086, 0.151143, 0.144031, 0.121753, 0.103429, 0.068626, 0.012931, 0.505046, 0.250793, 0.527971, 0.405926, 16.46
5165, 0.425534, 0.159042, 0.150416, 0.108586, 0.078642, 0.063331, 0.01445, 0.430536, 0.390454, 0.301323, 0.290274, 15.7
5166, 0.402621, 0.166559, 0.147574, 0.109031, 0.09266, 0.067929, 0.013627, 0.308899, 0.268476, 0.18411, 0.323656, 16.2
5167, 0.395368, 0.153931, 0.160671, 0.115586, 0.093585, 0.067471, 0.013388, 0.49108, 0.454883, 0.48842, 0.44642, 19.03
5168, 0.399727, 0.158853, 0.149182, 0.116533, 0.098963, 0.064855, 0.011886, 0.619555, 0.510862, 0.513561, 0.279544, 19.15
5169, 0.382803, 0.173016, 0.167008, 0.106036, 0.089724, 0.071514, 0.009898, 0.502039, 0.521216, 0.677369, 0.560587, 18.45
5170, 0.363625, 0.189047, 0.138135, 0.120519, 0.120128, 0.065232, 0.003315, 0.802321, 0.612059, 0.702373, 0.407661, 19.02
5171, 0.347913, 0.170163, 0.180954, 0.123791, 0.098525, 0.068544, 0.01011, 0.55911, 0.698555, 0.831931, 0.640062, 20.71
5172, 0.39583, 0.15101, 0.163176, 0.117605, 0.09368, 0.066237, 0.012462, 0.321201, 0.376213, 0.322069, 0.405399, 16.09
5173, 0.398984, 0.162679, 0.157802, 0.11487, 0.084103, 0.067913, 0.013649, 0.418347, 0.384003, 0.334874, 0.340837, 16.32
5174, 0.396399, 0.148554, 0.159411, 0.118658, 0.096254, 0.066339, 0.014384, 0.440377, 0.321953, 0.552358, 0.459238, 20.59
5175, 0.391824, 0.16399, 0.148074, 0.120566, 0.094467, 0.068588, 0.012491, 0.522917, 0.594759, 0.505913, 0.27821, 20.24
5176, 0.395195, 0.161888, 0.155253, 0.116207, 0.094223, 0.064347, 0.012888, 0.439733, 0.541991, 0.496064, 0.455766, 19.15
5177, 0.38473, 0.155509, 0.160863, 0.120894, 0.098046, 0.06462, 0.015337, 0.420178, 0.431029, 0.420169, 0.382776, 18.07
5178, 0.394162, 0.152875, 0.161157, 0.115421, 0.096749, 0.066588, 0.013047, 0.465374, 0.475672, 0.439192, 0.3061, 18.02
5179, 0.390215, 0.157254, 0.158838, 0.11509, 0.099506, 0.066202, 0.012894, 0.418098, 0.558674, 0.540163, 0.313837, 20
5180, 0.403672, 0.163509, 0.154209, 0.10299, 0.095547, 0.066694, 0.013379, 0.377881, 0.385221, 0.302547, 0.327391, 16.28
5181, 0.379477, 0.162768, 0.159671, 0.12413, 0.100375, 0.061755, 0.011823, 0.556386, 0.551908, 0.554744, 0.401788, 20.34
5182, 0.366242, 0.166069, 0.168, 0.125034, 0.102421, 0.059162, 0.013072, 0.553082, 0.57766, 0.622506, 0.375492, 19.76
5183, 0.410515, 0.147592, 0.156814, 0.119539, 0.090532, 0.06259, 0.012419, 0.410908, 0.30338, 0.402321, 0.424408, 19.72
5184, 0.411703, 0.153862, 0.151908, 0.111667, 0.090506, 0.065656, 0.014698, 0.457185, 0.438322, 0.486822, 0.386808, 18.85
5185, 0.399093, 0.150526, 0.159925, 0.114424, 0.095977, 0.068721, 0.011334, 0.472795, 0.472695, 0.595798, 0.418246, 19.97
5186, 0.396802, 0.153946, 0.163271, 0.112917, 0.093686, 0.06629, 0.013089, 0.508731, 0.437896, 0.526204, 0.343694, 19.07
5187, 0.404919, 0.148507, 0.162774, 0.115095, 0.091495, 0.06481, 0.0124, 0.395198, 0.345643, 0.453674, 0.317747, 19.53
5188, 0.412591, 0.145542, 0.16028, 0.110226, 0.093977, 0.06512, 0.012263, 0.382804, 0.384669, 0.462348, 0.40297, 20.07
