number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
8013, 0.319916, 0.169252, 0.18892, 0.134713, 0.098892, 0.081549, 0.006758, 0.711355, 0.582275, 0.806804, 0.790482, 21.86
8014, 0.32511, 0.162909, 0.185528, 0.141468, 0.100129, 0.078634, 0.006222, 0.759243, 0.561109, 0.813451, 0.674345, 22.24
8015, 0.326902, 0.166034, 0.183487, 0.135194, 0.102114, 0.08065, 0.005619, 0.828026, 0.616215, 0.824963, 0.683795, 22.56
8016, 0.378155, 0.169671, 0.15183, 0.124702, 0.097905, 0.064091, 0.013646, 0.35332, 0.32949, 0.466265, 0.386075, 18.55
8017, 0.390643, 0.16849, 0.153176, 0.116803, 0.093585, 0.065153, 0.012149, 0.36736, 0.401705, 0.491437, 0.401099, 17.81
8018, 0.383741, 0.166142, 0.150154, 0.125729, 0.094315, 0.063752, 0.016169, 0.329204, 0.333729, 0.462133, 0.383399, 18.68
8019, 0.37449, 0.170013, 0.159153, 0.119849, 0.097963, 0.065863, 0.01267, 0.461379, 0.407334, 0.499602, 0.404779, 18.78
8020, 0.378447, 0.168145, 0.156206, 0.118319, 0.10054, 0.065369, 0.012974, 0.540968, 0.439534, 0.60546, 0.422257, 19.66
8021, 0.408076, 0.156979, 0.15501, 0.113702, 0.090735, 0.06067, 0.014828, 0.433379, 0.226293, 0.36426, 0.38572, 14.8
8022, 0.402567, 0.157554, 0.160132, 0.105527, 0.09269, 0.069007, 0.012523, 0.414351, 0.318345, 0.415637, 0.410794, 15.06
8023, 0.395984, 0.161715, 0.155579, 0.10928, 0.093608, 0.070091, 0.013743, 0.383046, 0.308396, 0.437496, 0.355926, 16.62
8024, 0.394211, 0.157464, 0.158088, 0.112063, 0.091573, 0.07299, 0.013611, 0.278652, 0.397208, 0.449575, 0.4827, 17.14
8025, 0.382877, 0.16487, 0.154678, 0.11839, 0.101911, 0.064198, 0.013076, 0.38495, 0.384437, 0.506055, 0.419422, 19.25
8026, 0.381916, 0.171886, 0.15706, 0.115549, 0.098014, 0.063897, 0.011677, 0.414488, 0.447452, 0.550312, 0.376405, 18.45
8027, 0.317301, 0.169892, 0.18687, 0.136751, 0.101201, 0.081406, 0.00658, 0.755287, 0.64681, 0.844522, 0.57741, 21.45
8028, 0.369502, 0.166155, 0.160361, 0.130691, 0.100193, 0.059744, 0.013354, 0.558175, 0.499441, 0.61009, 0.376169, 20.71
8029, 0.368704, 0.163821, 0.168419, 0.121462, 0.098882, 0.065384, 0.013329, 0.536144, 0.417295, 0.615761, 0.398152, 19.45
8030, 0.340132, 0.165057, 0.181554, 0.134446, 0.096634, 0.076618, 0.005559, 0.849247, 0.650208, 0.785916, 0.626265, 21.62
8031, 0.370166, 0.164012, 0.161642, 0.12277, 0.103849, 0.063929, 0.013631, 0.506023, 0.418977, 0.602091, 0.44786, 18.64
8032, 0.367404, 0.168209, 0.16263, 0.124236, 0.100309, 0.064501, 0.012712, 0.461325, 0.379858, 0.491846, 0.425057, 18.42
8033, 0.376202, 0.1597, 0.16573, 0.118582, 0.100437, 0.06853, 0.010821, 0.479336, 0.340424, 0.540687, 0.394696, 18.59
8034, 0.378013, 0.164995, 0.162607, 0.117504, 0.09871, 0.066211, 0.01196, 0.484119, 0.361504, 0.516578, 0.482519, 19.09
8035, 0.38362, 0.166546, 0.159611, 0.118077, 0.095733, 0.064286, 0.012127, 0.346507, 0.351403, 0.519614, 0.487887, 19.43
8036, 0.395778, 0.159777, 0.160382, 0.1097, 0.092513, 0.068968, 0.012881, 0.340721, 0.377942, 0.399461, 0.312192, 16.3
8037, 0.395725, 0.163179, 0.16037, 0.105475, 0.091132, 0.071265, 0.012854, 0.448863, 0.407885, 0.498787, 0.359089, 15.24
8038, 0.366151, 0.157982, 0.167378, 0.123865, 0.115569, 0.060367, 0.008688, 0.512673, 0.623955, 0.714147, 0.388256, 21.47
8039, 0.396675, 0.15792, 0.157754, 0.109301, 0.090699, 0.073206, 0.014445, 0.326132, 0.336558, 0.37511, 0.407441, 16.46
8040, 0.376264, 0.165274, 0.164379, 0.117147, 0.099124, 0.066132, 0.01168, 0.387935, 0.396023, 0.571323, 0.326802, 19.95
8041, 0.40078, 0.165038, 0.15682, 0.114997, 0.081064, 0.066312, 0.01499, 0.490345, 0.322446, 0.42452, 0.31435, 16.46
8042, 0.382029, 0.150629, 0.169243, 0.117722, 0.113752, 0.059997, 0.006629, 0.708886, 0.646093, 0.712847, 0.359886, 20.04
8043, 0.412752, 0.15941, 0.159133, 0.109111, 0.083629, 0.063926, 0.012039, 0.542228, 0.399428, 0.477878, 0.347039, 17.2
8044, 0.412549, 0.155143, 0.158626, 0.11238, 0.082924, 0.064008, 0.014371, 0.629827, 0.41806, 0.418345, 0.372212, 16.18
8045, 0.402865, 0.161998, 0.15925, 0.114412, 0.082626, 0.06619, 0.012658, 0.456713, 0.386179, 0.505029, 0.403176, 15.86
8046, 0.407615, 0.160234, 0.159155, 0.11373, 0.078164, 0.066482, 0.014621, 0.447363, 0.487417, 0.505239, 0.327126, 17.38
8047, 0.408662, 0.160034, 0.156226, 0.115691, 0.077374, 0.067097, 0.014917, 0.579781, 0.373517, 0.453709, 0.370963, 15.25
8048, 0.400311, 0.15972, 0.162321, 0.11512, 0.081526, 0.064944, 0.016058, 0.494024, 0.433233, 0.510078, 0.440419, 16.14
8049, 0.378293, 0.157552, 0.158427, 0.124284, 0.115991, 0.058509, 0.006943, 0.578757, 0.428235, 0.634309, 0.476494, 20.61
8050, 0.417904, 0.154932, 0.157697, 0.110396, 0.079238, 0.066211, 0.013621, 0.517807, 0.364777, 0.441045, 0.374992, 15.98
8051, 0.409058, 0.159497, 0.15922, 0.113892, 0.08047, 0.064553, 0.01331, 0.597178, 0.428343, 0.467809, 0.328993, 16.09
8052, 0.355931, 0.172218, 0.162328, 0.125268, 0.105115, 0.065536, 0.013604, 0.501647, 0.455147, 0.613335, 0.540472, 19.69
8053, 0.365112, 0.167642, 0.163326, 0.121031, 0.104191, 0.067064, 0.011634, 0.481108, 0.45301, 0.595726, 0.414535, 19.6
8054, 0.38556, 0.167246, 0.150242, 0.118214, 0.101099, 0.065796, 0.011842, 0.487905, 0.460003, 0.521159, 0.32226, 18.38
8055, 0.362389, 0.168492, 0.156098, 0.12064, 0.106356, 0.07277, 0.013255, 0.373162, 0.232006, 0.508947, 0.386231, 19.75
8056, 0.388284, 0.168556, 0.149312, 0.115615, 0.100186, 0.067338, 0.01071, 0.441922, 0.386983, 0.536227, 0.494832, 19.16
8057, 0.394632, 0.160502, 0.149191, 0.115223, 0.100818, 0.067623, 0.01201, 0.490249, 0.392974, 0.481195, 0.462356, 19.47
8058, 0.305243, 0.173703, 0.200847, 0.13063, 0.105065, 0.077643, 0.006869, 0.77325, 0.563238, 0.771101, 0.683586, 18.73
8059, 0.355458, 0.170541, 0.164051, 0.123247, 0.108146, 0.066059, 0.012498, 0.478852, 0.47199, 0.626807, 0.415853, 18.86
8060, 0.389509, 0.165105, 0.150439, 0.121636, 0.095817, 0.06483, 0.012664, 0.397312, 0.381506, 0.518008, 0.440654, 19.53
8061, 0.279529, 0.186122, 0.199749, 0.143274, 0.107877, 0.074183, 0.009266, 0.755207, 0.792723, 0.921626, 0.659151, 19.45
8062, 0.379646, 0.167779, 0.160569, 0.113778, 0.098696, 0.065166, 0.014365, 0.471319, 0.487355, 0.620768, 0.412545, 19.52
8063, 0.385761, 0.163272, 0.153849, 0.116581, 0.100068, 0.068365, 0.012104, 0.467002, 0.321284, 0.54089, 0.445824, 20.67
8064, 0.387038, 0.165647, 0.152528, 0.117063, 0.096673, 0.067366, 0.013685, 0.424733, 0.314237, 0.517063, 0.46768, 18.73
8065, 0.371881, 0.170919, 0.158835, 0.116353, 0.100995, 0.068802, 0.012215, 0.584482, 0.427614, 0.632256, 0.451768, 19.81
8066, 0.381041, 0.171176, 0.164982, 0.120418, 0.082933, 0.064464, 0.014986, 0.421805, 0.37618, 0.479991, 0.407117, 16.11
8067, 0.40248, 0.161606, 0.158905, 0.117884, 0.081914, 0.063562, 0.013649, 0.581686, 0.497121, 0.545161, 0.356299, 16.47
8068, 0.394059, 0.162042, 0.160253, 0.12083, 0.084598, 0.063319, 0.014899, 0.567765, 0.437903, 0.605829, 0.524667, 16.97
8069, 0.373135, 0.167549, 0.154421, 0.118613, 0.104822, 0.069789, 0.011671, 0.459328, 0.360168, 0.577965, 0.45568, 19.83
8070, 0.387363, 0.16462, 0.157013, 0.11348, 0.099879, 0.066757, 0.010888, 0.460544, 0.412963, 0.591974, 0.460233, 19.6
8071, 0.375687, 0.167881, 0.154934, 0.122053, 0.099428, 0.06679, 0.013227, 0.446051, 0.393421, 0.568957, 0.458801, 19.9
8072, 0.290411, 0.174457, 0.206046, 0.143683, 0.100912, 0.07601, 0.008482, 0.655011, 0.609224, 0.904244, 0.930412, 21.94
8073, 0.36813, 0.168591, 0.160623, 0.120435, 0.101715, 0.069218, 0.011287, 0.411689, 0.529726, 0.520242, 0.351533, 20.24
8074, 0.382302, 0.16738, 0.155652, 0.113316, 0.100865, 0.067941, 0.012543, 0.446118, 0.347444, 0.595953, 0.479575, 19.58
8075, 0.38469, 0.163062, 0.156669, 0.113209, 0.101842, 0.069547, 0.01098, 0.546846, 0.335473, 0.520859, 0.369507, 18.96
8076, 0.281309, 0.183253, 0.208311, 0.136816, 0.102279, 0.080937, 0.007095, 0.831111, 0.670468, 0.918519, 0.771921, 18.9
8077, 0.387518, 0.164606, 0.156752, 0.111733, 0.100201, 0.066474, 0.012715, 0.542089, 0.439828, 0.593044, 0.461096, 19.45
8078, 0.388088, 0.163653, 0.153029, 0.114198, 0.102501, 0.067556, 0.010976, 0.4733, 0.364856, 0.569313, 0.416522, 19.62
8079, 0.379414, 0.166639, 0.156311, 0.115789, 0.101609, 0.06947, 0.010768, 0.436724, 0.437031, 0.561588, 0.384763, 19.28
8080, 0.38027, 0.162792, 0.155636, 0.11732, 0.101464, 0.069789, 0.012729, 0.387381, 0.373576, 0.50697, 0.385541, 19.09
8081, 0.373616, 0.168089, 0.159259, 0.119633, 0.099967, 0.067497, 0.011939, 0.498391, 0.397154, 0.568989, 0.39461, 19.05
8082, 0.287059, 0.174056, 0.206423, 0.144046, 0.099512, 0.079657, 0.009248, 0.651643, 0.643545, 0.805214, 0.735991, 22.29
8083, 0.378714, 0.166083, 0.15609, 0.114649, 0.101935, 0.070542, 0.011987, 0.450115, 0.368522, 0.583914, 0.419237, 19.66
8084, 0.390096, 0.163577, 0.149759, 0.118125, 0.098338, 0.068278, 0.011829, 0.359885, 0.35151, 0.440662, 0.343145, 18.39
8085, 0.373914, 0.162231, 0.158753, 0.116182, 0.106307, 0.070784, 0.011828, 0.485698, 0.278684, 0.585947, 0.458057, 19.91
8086, 0.379846, 0.168354, 0.154342, 0.114927, 0.100658, 0.069705, 0.012167, 0.555323, 0.480684, 0.671191, 0.420817, 20
8087, 0.374669, 0.162032, 0.162651, 0.12243, 0.101155, 0.061572, 0.015492, 0.34379, 0.361345, 0.519374, 0.361, 19.26
8088, 0.37915, 0.161312, 0.166025, 0.120178, 0.097899, 0.062326, 0.01311, 0.580193, 0.482624, 0.625231, 0.401719, 20.29
8089, 0.367648, 0.162481, 0.171303, 0.120774, 0.101021, 0.065159, 0.011615, 0.451619, 0.294461, 0.529491, 0.587608, 18.78
8090, 0.377226, 0.1631, 0.16053, 0.120564, 0.103142, 0.06362, 0.011818, 0.541193, 0.385429, 0.636132, 0.394134, 20.06
8091, 0.308948, 0.16767, 0.206058, 0.137768, 0.092917, 0.077502, 0.009138, 0.732559, 0.712198, 0.798424, 0.74707, 20.07
8092, 0.259487, 0.176839, 0.21697, 0.149745, 0.10488, 0.082556, 0.009523, 0.77467, 0.695939, 0.954295, 1, 20.9
8093, 0.383098, 0.158811, 0.164888, 0.121433, 0.100218, 0.059984, 0.011569, 0.561455, 0.432714, 0.580633, 0.368813, 20.46
8094, 0.376144, 0.163704, 0.166001, 0.116256, 0.099507, 0.066662, 0.011726, 0.38045, 0.370691, 0.535208, 0.336261, 19.28
8095, 0.417871, 0.149455, 0.15266, 0.109845, 0.108752, 0.055654, 0.005762, 0.676984, 0.515651, 0.710489, 0.511889, 18.91
8096, 0.383746, 0.161695, 0.169792, 0.110788, 0.099711, 0.063446, 0.010821, 0.425299, 0.480588, 0.600579, 0.400189, 20.56
8097, 0.385965, 0.164389, 0.155836, 0.110475, 0.106594, 0.066219, 0.010521, 0.524215, 0.450452, 0.573287, 0.406863, 18.87
8098, 0.287938, 0.175123, 0.213969, 0.137367, 0.099956, 0.076911, 0.008735, 0.774511, 0.755107, 0.945803, 0.803657, 22.31
8099, 0.323048, 0.164409, 0.204466, 0.130998, 0.093807, 0.074107, 0.009165, 0.701535, 0.584849, 0.758961, 0.715463, 19.77
8100, 0.375314, 0.165601, 0.157248, 0.119346, 0.101174, 0.069043, 0.012274, 0.544923, 0.428172, 0.567329, 0.361247, 18.82
8101, 0.326803, 0.164621, 0.20158, 0.132997, 0.089866, 0.074537, 0.009595, 0.54838, 0.550712, 0.669881, 0.692454, 19.4
8102, 0.324079, 0.159209, 0.203363, 0.135077, 0.095957, 0.073226, 0.009089, 0.708986, 0.65816, 0.784315, 0.592279, 20.2
8103, 0.308856, 0.165926, 0.2054, 0.139634, 0.101653, 0.068224, 0.010306, 0.791581, 0.704318, 0.773432, 0.591731, 20.61
8104, 0.37727, 0.167845, 0.153942, 0.118716, 0.103856, 0.065389, 0.012982, 0.437642, 0.415519, 0.56219, 0.378123, 19.61
8105, 0.333206, 0.162905, 0.195471, 0.132083, 0.093138, 0.073111, 0.010086, 0.648102, 0.468467, 0.62671, 0.59677, 19.95
8106, 0.384451, 0.166261, 0.152781, 0.116213, 0.102161, 0.067032, 0.011101, 0.304244, 0.307592, 0.49215, 0.43764, 18.17
8107, 0.372309, 0.169457, 0.153487, 0.119595, 0.101822, 0.070653, 0.012677, 0.423609, 0.433996, 0.548554, 0.401691, 20.38
8108, 0.37644, 0.166416, 0.155267, 0.116647, 0.103187, 0.069335, 0.012708, 0.461789, 0.468128, 0.577071, 0.365007, 18.85
8109, 0.386575, 0.166176, 0.153722, 0.115991, 0.100536, 0.066214, 0.010786, 0.487384, 0.385702, 0.514563, 0.382978, 18.99
8110, 0.278835, 0.176182, 0.209693, 0.147809, 0.101921, 0.076199, 0.00936, 0.768625, 0.8091, 0.961419, 0.769294, 24.7
8111, 0.380623, 0.168752, 0.142526, 0.122546, 0.101251, 0.068852, 0.015451, 0.163567, 0.330208, 0.393099, 0.309168, 19.19
8112, 0.377102, 0.156064, 0.168442, 0.113279, 0.117387, 0.062411, 0.005315, 0.577802, 0.511264, 0.679028, 0.477204, 20.87
8113, 0.38109, 0.169466, 0.153022, 0.119448, 0.099703, 0.065387, 0.011884, 0.439272, 0.489642, 0.52242, 0.379651, 20.4
8114, 0.389031, 0.171771, 0.143694, 0.116746, 0.098896, 0.065979, 0.013884, 0.361983, 0.333518, 0.530159, 0.373058, 19.57
8115, 0.364871, 0.171199, 0.158649, 0.117563, 0.106317, 0.069071, 0.01233, 0.527769, 0.270247, 0.592691, 0.386661, 20.01
8116, 0.415195, 0.17004, 0.135505, 0.106974, 0.108172, 0.061289, 0.002825, 0.649442, 0.326259, 0.554293, 0.445488, 17.46
8117, 0.3806, 0.165317, 0.158179, 0.113747, 0.105041, 0.066142, 0.010974, 0.546199, 0.403949, 0.604891, 0.322386, 19.89
8118, 0.384359, 0.169848, 0.153556, 0.116413, 0.098338, 0.064467, 0.013019, 0.530771, 0.449344, 0.59322, 0.366569, 20.37
8119, 0.348391, 0.169346, 0.165971, 0.131312, 0.10344, 0.065424, 0.016115, 0.649864, 0.428201, 0.601767, 0.553201, 17.99
8120, 0.355705, 0.171349, 0.166209, 0.123948, 0.102596, 0.06809, 0.012104, 0.314966, 0.4059, 0.53745, 0.452536, 19.15
8121, 0.36578, 0.171284, 0.159513, 0.120955, 0.106104, 0.065254, 0.011111, 0.36912, 0.401356, 0.549322, 0.464961, 18.73
8122, 0.438312, 0.140455, 0.146185, 0.104405, 0.108899, 0.055264, 0.00648, 0.578653, 0.305188, 0.638452, 0.538536, 19
8123, 0.356712, 0.171294, 0.163841, 0.122438, 0.106171, 0.068551, 0.010994, 0.42787, 0.536342, 0.598997, 0.364175, 19.73
8124, 0.364712, 0.169115, 0.159631, 0.120876, 0.106408, 0.066854, 0.012404, 0.41927, 0.56003, 0.538808, 0.378619, 18.91
8125, 0.294091, 0.177111, 0.20616, 0.128627, 0.109937, 0.076583, 0.007491, 0.867143, 0.762735, 1, 0.78775, 20.71
8126, 0.286691, 0.179168, 0.208265, 0.135268, 0.102564, 0.081638, 0.006406, 0.889135, 0.751393, 0.926126, 0.810582, 21.06
8127, 0.368885, 0.16879, 0.161927, 0.121605, 0.10211, 0.064873, 0.01181, 0.542983, 0.530521, 0.558367, 0.435419, 19.42
8128, 0.360761, 0.170929, 0.165869, 0.122912, 0.101241, 0.066626, 0.011661, 0.567627, 0.543438, 0.677675, 0.462884, 20.48
8129, 0.363051, 0.169176, 0.15863, 0.125005, 0.106324, 0.065116, 0.012699, 0.52751, 0.409971, 0.706483, 0.496834, 20.43
8130, 0.368771, 0.167109, 0.16193, 0.118043, 0.104372, 0.067971, 0.011804, 0.437208, 0.290497, 0.49138, 0.411101, 18.54
8131, 0.379998, 0.166829, 0.156617, 0.119442, 0.100285, 0.064616, 0.012214, 0.629485, 0.375971, 0.598804, 0.50148, 18.79
8132, 0.326565, 0.172355, 0.192296, 0.131421, 0.097672, 0.069566, 0.010125, 0.801223, 0.594677, 0.830194, 0.832455, 20.39
8133, 0.359388, 0.167878, 0.165462, 0.128576, 0.101265, 0.062421, 0.01501, 0.481317, 0.351468, 0.631366, 0.63357, 19.53
8134, 0.358586, 0.163208, 0.168926, 0.127516, 0.10289, 0.064708, 0.014166, 0.532733, 0.52525, 0.658787, 0.46311, 18.74
8135, 0.362976, 0.170911, 0.163426, 0.123958, 0.103843, 0.063037, 0.01185, 0.375047, 0.463598, 0.553657, 0.405893, 19.14
8136, 0.388625, 0.164097, 0.157955, 0.113438, 0.100457, 0.065217, 0.010213, 0.488076, 0.437041, 0.582519, 0.411837, 19.67
8137, 0.377777, 0.171472, 0.156622, 0.113791, 0.103079, 0.066177, 0.011082, 0.349515, 0.198236, 0.41997, 0.379459, 18.21
8138, 0.383813, 0.166639, 0.155458, 0.117617, 0.097743, 0.065343, 0.013386, 0.344463, 0.304301, 0.577958, 0.4485, 19.53
8139, 0.382413, 0.169205, 0.149486, 0.121179, 0.096745, 0.069074, 0.011899, 0.350114, 0.25356, 0.45368, 0.4127, 18.49
8140, 0.377091, 0.160935, 0.161334, 0.114297, 0.116861, 0.063444, 0.006039, 0.539748, 0.480302, 0.717869, 0.385571, 20.28
8141, 0.374096, 0.167947, 0.156035, 0.122528, 0.099113, 0.0667, 0.013581, 0.50116, 0.306262, 0.585863, 0.488884, 20.23
8142, 0.383459, 0.168055, 0.151229, 0.116596, 0.102269, 0.066674, 0.011717, 0.435972, 0.33323, 0.484947, 0.373472, 18.91
8143, 0.378566, 0.16807, 0.158707, 0.117968, 0.10258, 0.063167, 0.010942, 0.424808, 0.422723, 0.49726, 0.401215, 19
8144, 0.373335, 0.161289, 0.166271, 0.124457, 0.101989, 0.059755, 0.012904, 0.538327, 0.594018, 0.680169, 0.454916, 19.16
8145, 0.334238, 0.16424, 0.191375, 0.135804, 0.094166, 0.068369, 0.011807, 0.683382, 0.581241, 0.772884, 0.669543, 20.28
8146, 0.367985, 0.164488, 0.164744, 0.126647, 0.098358, 0.064782, 0.012996, 0.552044, 0.384787, 0.640063, 0.472268, 19.16
8147, 0.350182, 0.170046, 0.171434, 0.129256, 0.100446, 0.062915, 0.01572, 0.584865, 0.549163, 0.741493, 0.50935, 18.71
8148, 0.318234, 0.166937, 0.2023, 0.128758, 0.10184, 0.071831, 0.010101, 0.846405, 0.59937, 0.828054, 0.636079, 18.2
8149, 0.352267, 0.167142, 0.168577, 0.126386, 0.106707, 0.065411, 0.013511, 0.546087, 0.509176, 0.637052, 0.458813, 17.91
8150, 0.36724, 0.16519, 0.161957, 0.127381, 0.101445, 0.064531, 0.012256, 0.441058, 0.422652, 0.552587, 0.488204, 18.07
8151, 0.366828, 0.169324, 0.163918, 0.117011, 0.108454, 0.062995, 0.01147, 0.36296, 0.37467, 0.53927, 0.511256, 18.53
8152, 0.366894, 0.184216, 0.142339, 0.123502, 0.117834, 0.061325, 0.00389, 0.878928, 0.581383, 0.799834, 0.407448, 20.14
8153, 0.373685, 0.164785, 0.168737, 0.120396, 0.099263, 0.060729, 0.012406, 0.557767, 0.572185, 0.596478, 0.42265, 18.34
8154, 0.386104, 0.161295, 0.154457, 0.113765, 0.095562, 0.0738, 0.015017, 0.38686, 0.410565, 0.473988, 0.371422, 16.24
8155, 0.320465, 0.188577, 0.151651, 0.144074, 0.112826, 0.07153, 0.010877, 0.739704, 0.491472, 0.810148, 0.717334, 22.44
8156, 0.397593, 0.161802, 0.154237, 0.111978, 0.093223, 0.067677, 0.013491, 0.445085, 0.375518, 0.385094, 0.323494, 15.95
8157, 0.39214, 0.162733, 0.15933, 0.106548, 0.090275, 0.074913, 0.01406, 0.5065, 0.377436, 0.455467, 0.388966, 15.63
8158, 0.388423, 0.164176, 0.15592, 0.115477, 0.098035, 0.065248, 0.012721, 0.353054, 0.477596, 0.50109, 0.215328, 18.81
8159, 0.38774, 0.16827, 0.148157, 0.120938, 0.095274, 0.064633, 0.014988, 0.3657, 0.423393, 0.546222, 0.395825, 19.52
8160, 0.392676, 0.162124, 0.154573, 0.115962, 0.098046, 0.065522, 0.011097, 0.403231, 0.437617, 0.547045, 0.386625, 19.7
8161, 0.36382, 0.170204, 0.157377, 0.123881, 0.103935, 0.068215, 0.012568, 0.51497, 0.402079, 0.534007, 0.418339, 18.99
8162, 0.368572, 0.169661, 0.162386, 0.117644, 0.104792, 0.06583, 0.011116, 0.477951, 0.391098, 0.611161, 0.453897, 19.47
8163, 0.331248, 0.186087, 0.140558, 0.140169, 0.11643, 0.074743, 0.010765, 0.753825, 0.523859, 0.832331, 0.591361, 18.49
8164, 0.368923, 0.167213, 0.162054, 0.119965, 0.104154, 0.064921, 0.01277, 0.475925, 0.513428, 0.565736, 0.345545, 18.67
8165, 0.389702, 0.16642, 0.153725, 0.121084, 0.094928, 0.061099, 0.013042, 0.414622, 0.359063, 0.49201, 0.380383, 20.04
8166, 0.383563, 0.165206, 0.15906, 0.117772, 0.094233, 0.066452, 0.013713, 0.482742, 0.438949, 0.499166, 0.343203, 18.79
8167, 0.419889, 0.171027, 0.128137, 0.110269, 0.10671, 0.060262, 0.003706, 0.556928, 0.218384, 0.576489, 0.523111, 17.44
8168, 0.347668, 0.171868, 0.166731, 0.128901, 0.104401, 0.064432, 0.015998, 0.691186, 0.553393, 0.701894, 0.467936, 19.15
8169, 0.389985, 0.164217, 0.147282, 0.113903, 0.102504, 0.070254, 0.011855, 0.338026, 0.377067, 0.51116, 0.415281, 19.74
8170, 0.374748, 0.170715, 0.155322, 0.121821, 0.097641, 0.064378, 0.015374, 0.352052, 0.42641, 0.499783, 0.322144, 18.92
8171, 0.378756, 0.171559, 0.151897, 0.120696, 0.095556, 0.064593, 0.016942, 0.504657, 0.499001, 0.498525, 0.33117, 19.64
8172, 0.358457, 0.190644, 0.138775, 0.124471, 0.114903, 0.069369, 0.003381, 0.801996, 0.518174, 0.768473, 0.428578, 18.68
8173, 0.384161, 0.16726, 0.148648, 0.121619, 0.096099, 0.067544, 0.014668, 0.491718, 0.377593, 0.509604, 0.361306, 19.03
8174, 0.376728, 0.168432, 0.153785, 0.121116, 0.097513, 0.068184, 0.014242, 0.413836, 0.426161, 0.515559, 0.360546, 18.74
8175, 0.38257, 0.167209, 0.154216, 0.117477, 0.097302, 0.068102, 0.013124, 0.378632, 0.384035, 0.576594, 0.3985, 19.51
8176, 0.394082, 0.182465, 0.136739, 0.114908, 0.108081, 0.058905, 0.004819, 0.732121, 0.363324, 0.653308, 0.481435, 17.85
8177, 0.392078, 0.167466, 0.151659, 0.113813, 0.096149, 0.065803, 0.013032, 0.465434, 0.530333, 0.521192, 0.294039, 19.66
8178, 0.417031, 0.171841, 0.129281, 0.114925, 0.107674, 0.054147, 0.005101, 0.633698, 0.342359, 0.60388, 0.467573, 17.73
8179, 0.373047, 0.165416, 0.155788, 0.124251, 0.097601, 0.069401, 0.014496, 0.610825, 0.436056, 0.61144, 0.43871, 19.26
8180, 0.374993, 0.169191, 0.153634, 0.122538, 0.095784, 0.068899, 0.014961, 0.405432, 0.380671, 0.550445, 0.440576, 18.56
8181, 0.377254, 0.179035, 0.140229, 0.118595, 0.114626, 0.066676, 0.003584, 0.70969, 0.459843, 0.72579, 0.407734, 21.34
8182, 0.364312, 0.184252, 0.143327, 0.118103, 0.119611, 0.066001, 0.004394, 0.668732, 0.523094, 0.729294, 0.484547, 20.06
8183, 0.42982, 0.170246, 0.129496, 0.105261, 0.103263, 0.058099, 0.003815, 0.56192, 0.280874, 0.501919, 0.439572, 18.08
8184, 0.383031, 0.166096, 0.152816, 0.119182, 0.098161, 0.067138, 0.013576, 0.407459, 0.466044, 0.511645, 0.376286, 18.88
8185, 0.388713, 0.168038, 0.147344, 0.119974, 0.094522, 0.066083, 0.015326, 0.466018, 0.464687, 0.463194, 0.339996, 19.4
8186, 0.425845, 0.154465, 0.140246, 0.109805, 0.090901, 0.062995, 0.015744, 0.338021, 0.232002, 0.301619, 0.361246, 15.4
8187, 0.411489, 0.157578, 0.145772, 0.113138, 0.090577, 0.063588, 0.017857, 0.38069, 0.17122, 0.260531, 0.317882, 14.52
8188, 0.378666, 0.170036, 0.155059, 0.126387, 0.09506, 0.061244, 0.013549, 0.446764, 0.1557, 0.480409, 0.501206, 18.69
