number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
2186, 0.373949, 0.178639, 0.151498, 0.121059, 0.095454, 0.064342, 0.01506, 0.506333, 0.577297, 0.601599, 0.400878, 19.22
2187, 0.357324, 0.1793, 0.158581, 0.12132, 0.102264, 0.071879, 0.009334, 0.471574, 0.451702, 0.571312, 0.5143, 21.29
2188, 0.393692, 0.179132, 0.131514, 0.119896, 0.094422, 0.064379, 0.016964, 0.497434, 0.482515, 0.434859, 0.468388, 16.91
2189, 0.378911, 0.173137, 0.158638, 0.118245, 0.09778, 0.065273, 0.008016, 0.719879, 0.545468, 0.590155, 0.352636, 18.84
2190, 0.37238, 0.166657, 0.156261, 0.122385, 0.099641, 0.063391, 0.019284, 0.724753, 0.395113, 0.694434, 0.777728, 17.93
2191, 0.385079, 0.169864, 0.15817, 0.118388, 0.093785, 0.065824, 0.00889, 0.587308, 0.588697, 0.473897, 0.392063, 17.45
2192, 0.338524, 0.177957, 0.169234, 0.125673, 0.106557, 0.072564, 0.009493, 0.654174, 0.593549, 0.601306, 0.43825, 19.06
2193, 0.378926, 0.165983, 0.166789, 0.120488, 0.093554, 0.066474, 0.007787, 0.612212, 0.558687, 0.472958, 0.326301, 17.09
2194, 0.355312, 0.179911, 0.165581, 0.120826, 0.098996, 0.070929, 0.008446, 0.500584, 0.538857, 0.467186, 0.365261, 18.61
2195, 0.328066, 0.177525, 0.1715, 0.132206, 0.10378, 0.071749, 0.015174, 0.668486, 0.799437, 0.851713, 0.554123, 20.71
2196, 0.37283, 0.171679, 0.157587, 0.120639, 0.09736, 0.072188, 0.007717, 0.698862, 0.384335, 0.535133, 0.488618, 19.18
2197, 0.388056, 0.179499, 0.140514, 0.119555, 0.091437, 0.065681, 0.015258, 0.438041, 0.547385, 0.541518, 0.426401, 18.63
2198, 0.342333, 0.17587, 0.160333, 0.129944, 0.108019, 0.067481, 0.016019, 0.642857, 0.694887, 0.725206, 0.528637, 19.25
2199, 0.356403, 0.169238, 0.158677, 0.132154, 0.100342, 0.07437, 0.008816, 0.610632, 0.505483, 0.494969, 0.612666, 18.08
2200, 0.370526, 0.173338, 0.155302, 0.122741, 0.099151, 0.071605, 0.007337, 0.783134, 0.510775, 0.509931, 0.289784, 18.42
2201, 0.369826, 0.171533, 0.149782, 0.128511, 0.096005, 0.066584, 0.017759, 0.492485, 0.586819, 0.550222, 0.355191, 20.01
2202, 0.34295, 0.172872, 0.161029, 0.128942, 0.108568, 0.070744, 0.014896, 0.537417, 0.698278, 0.63946, 0.344693, 22.82
2203, 0.339036, 0.172243, 0.15558, 0.139457, 0.105908, 0.069477, 0.018299, 0.685041, 0.674328, 0.642789, 0.530845, 18.28
2204, 0.329579, 0.176886, 0.168114, 0.130458, 0.107802, 0.071886, 0.015275, 0.549649, 0.711623, 0.669844, 0.404307, 17.8
2205, 0.38408, 0.174163, 0.15311, 0.117559, 0.089174, 0.067158, 0.014757, 0.494524, 0.555047, 0.663806, 0.54688, 17.84
2206, 0.391487, 0.162202, 0.155788, 0.113167, 0.098124, 0.061934, 0.017298, 0.786422, 0.428, 0.516126, 0.49001, 19.45
2207, 0.357306, 0.172811, 0.155067, 0.126601, 0.101364, 0.066494, 0.020356, 0.623953, 0.466095, 0.60798, 0.585208, 21.52
2208, 0.364685, 0.174738, 0.161647, 0.123152, 0.097248, 0.069765, 0.008765, 0.768777, 0.532759, 0.532926, 0.497072, 18.16
2209, 0.330427, 0.17472, 0.156096, 0.135807, 0.107871, 0.077271, 0.017809, 0.651653, 0.645567, 0.704444, 0.445855, 22.2
2210, 0.374232, 0.163234, 0.143494, 0.130662, 0.099556, 0.068024, 0.020799, 0.472441, 0.520671, 0.437391, 0.43185, 20.52
2211, 0.333007, 0.1808, 0.163504, 0.130205, 0.103053, 0.0728, 0.016631, 0.644047, 0.659366, 0.787453, 0.600087, 19.99
2212, 0.327561, 0.180003, 0.165729, 0.139726, 0.103755, 0.065984, 0.017243, 0.559343, 0.719785, 0.71739, 0.555552, 18.95
2213, 0.324217, 0.176557, 0.158773, 0.135698, 0.112164, 0.074272, 0.018319, 0.698252, 0.704375, 0.713713, 0.64686, 19.89
2214, 0.377093, 0.164642, 0.158578, 0.120744, 0.100758, 0.069224, 0.008961, 0.617432, 0.529162, 0.497123, 0.504619, 16.97
2215, 0.38349, 0.172706, 0.138791, 0.123851, 0.094892, 0.070685, 0.015585, 0.556162, 0.613873, 0.555644, 0.431137, 17.99
2216, 0.377733, 0.164228, 0.140305, 0.12973, 0.103641, 0.065875, 0.018488, 0.492073, 0.524797, 0.485091, 0.376774, 16.41
2217, 0.369056, 0.169374, 0.150794, 0.124933, 0.100554, 0.077009, 0.008281, 0.648309, 0.511721, 0.465372, 0.369657, 16.88
2218, 0.360484, 0.170714, 0.157419, 0.129813, 0.100452, 0.071535, 0.009584, 0.564086, 0.380014, 0.349061, 0.429528, 16.49
2219, 0.352787, 0.176145, 0.167365, 0.1237, 0.099361, 0.072266, 0.008377, 0.451778, 0.448695, 0.352932, 0.493513, 15.84
2220, 0.398265, 0.178222, 0.140865, 0.112181, 0.088109, 0.066169, 0.016189, 0.475086, 0.543892, 0.455387, 0.53929, 19.26
2221, 0.382047, 0.17983, 0.148338, 0.118046, 0.090377, 0.064813, 0.01655, 0.486673, 0.53961, 0.60647, 0.667306, 17.44
2222, 0.3719, 0.166779, 0.177349, 0.113608, 0.092149, 0.07153, 0.006686, 0.556797, 0.523491, 0.527511, 0.410341, 17.73
2223, 0.360752, 0.169606, 0.163975, 0.12398, 0.098184, 0.074619, 0.008884, 0.436195, 0.520252, 0.477498, 0.391006, 18.97
2224, 0.359696, 0.170453, 0.159718, 0.127867, 0.094808, 0.078547, 0.008911, 0.580857, 0.473562, 0.413921, 0.39755, 21.55
2225, 0.383386, 0.16717, 0.169711, 0.113263, 0.093508, 0.067218, 0.005744, 0.764475, 0.356997, 0.632601, 0.492279, 18.09
2226, 0.385365, 0.169019, 0.160652, 0.115212, 0.095092, 0.068197, 0.006463, 0.661176, 0.577836, 0.506639, 0.376871, 18.25
2227, 0.394441, 0.166187, 0.159184, 0.109766, 0.093697, 0.069034, 0.00769, 0.558595, 0.475956, 0.500994, 0.397946, 18.44
2228, 0.3626, 0.168955, 0.161145, 0.120984, 0.09598, 0.069792, 0.020543, 0.463327, 0.474783, 0.461333, 0.55211, 19.91
2229, 0.375869, 0.164839, 0.143568, 0.134297, 0.107478, 0.067462, 0.006488, 0.606451, 0.568798, 0.56719, 0.456001, 19.49
2230, 0.333818, 0.173602, 0.156081, 0.143186, 0.10654, 0.068497, 0.018276, 0.589233, 0.533935, 0.621113, 0.609294, 20.51
2231, 0.40771, 0.154887, 0.143356, 0.101426, 0.106087, 0.070434, 0.0161, 0.597889, 0.254724, 0.631583, 0.465655, 18.87
2232, 0.372972, 0.171584, 0.167865, 0.11776, 0.095373, 0.067104, 0.007342, 0.784031, 0.532448, 0.594317, 0.359569, 17.6
2233, 0.373581, 0.169616, 0.167899, 0.109431, 0.094105, 0.077938, 0.00743, 0.34501, 0.437986, 0.502038, 0.552001, 20.54
2234, 0.36923, 0.177117, 0.169945, 0.109199, 0.093756, 0.075277, 0.005477, 0.459931, 0.351609, 0.377534, 0.433033, 19.65
2235, 0.38235, 0.176089, 0.158514, 0.109559, 0.092429, 0.074649, 0.00641, 0.608388, 0.458054, 0.520001, 0.437088, 16.93
2236, 0.384941, 0.168918, 0.161541, 0.115003, 0.092946, 0.069898, 0.006753, 0.609373, 0.439025, 0.504114, 0.464532, 19.05
2237, 0.37712, 0.170448, 0.165651, 0.118283, 0.090395, 0.072338, 0.005764, 0.684113, 0.488669, 0.503454, 0.445617, 16.57
2238, 0.371058, 0.170787, 0.162412, 0.112129, 0.101189, 0.075883, 0.006542, 0.533742, 0.551314, 0.542992, 0.368236, 17.34
2239, 0.398817, 0.173606, 0.150836, 0.11081, 0.091337, 0.063163, 0.011431, 0.357867, 0.487065, 0.482257, 0.475566, 19.85
2240, 0.333607, 0.179748, 0.164521, 0.123916, 0.107666, 0.076774, 0.013766, 0.600758, 0.750237, 0.705205, 0.431423, 17.94
2241, 0.346967, 0.163753, 0.159224, 0.128248, 0.10533, 0.078845, 0.017632, 0.331399, 0.667226, 0.496622, 0.321261, 18.51
2242, 0.37776, 0.161512, 0.158373, 0.115861, 0.100736, 0.071863, 0.013895, 0.595113, 0.555176, 0.589336, 0.375468, 16.92
2243, 0.378368, 0.179769, 0.153479, 0.111289, 0.092895, 0.071136, 0.013063, 0.467166, 0.618081, 0.670641, 0.5816, 18.79
2244, 0.376503, 0.170677, 0.170439, 0.11331, 0.089524, 0.073746, 0.0058, 0.542756, 0.588423, 0.56023, 0.45967, 17.71
2245, 0.334028, 0.182342, 0.167962, 0.123564, 0.104359, 0.073252, 0.014493, 0.421154, 0.660879, 0.727958, 0.540705, 21.04
2246, 0.371111, 0.163315, 0.161104, 0.117006, 0.104017, 0.067902, 0.015546, 0.450727, 0.518982, 0.465613, 0.358371, 18.41
2247, 0.384674, 0.159672, 0.15523, 0.117263, 0.099861, 0.06948, 0.013819, 0.484842, 0.516912, 0.543211, 0.374734, 17.97
2248, 0.375458, 0.164548, 0.155827, 0.117193, 0.100359, 0.074161, 0.012455, 0.552156, 0.630197, 0.555959, 0.283092, 17.97
2249, 0.349844, 0.168965, 0.157383, 0.129228, 0.104167, 0.075957, 0.014455, 0.504134, 0.512051, 0.658804, 0.481238, 19.28
2250, 0.379821, 0.167761, 0.148294, 0.119814, 0.101204, 0.069221, 0.013884, 0.474836, 0.448084, 0.480562, 0.295213, 19.85
2251, 0.391449, 0.161779, 0.164541, 0.103675, 0.095717, 0.076362, 0.006476, 0.712268, 0.460407, 0.502348, 0.485103, 17.52
2252, 0.344112, 0.168408, 0.179716, 0.119768, 0.104558, 0.071529, 0.011909, 0.644907, 0.685358, 0.758223, 0.511427, 18.41
2253, 0.344338, 0.168312, 0.176685, 0.12634, 0.103659, 0.067274, 0.013392, 0.466304, 0.565162, 0.608479, 0.569763, 18.4
2254, 0.380256, 0.162896, 0.165652, 0.107765, 0.095943, 0.069931, 0.017557, 0.57166, 0.445562, 0.544974, 0.643463, 18.35
2255, 0.380116, 0.163096, 0.161109, 0.113221, 0.095425, 0.0708, 0.016232, 0.62164, 0.453725, 0.604299, 0.667577, 21.5
2256, 0.388529, 0.160261, 0.168678, 0.110447, 0.092421, 0.074246, 0.005419, 0.413677, 0.391054, 0.481592, 0.477186, 18.29
2257, 0.374842, 0.163045, 0.168605, 0.115221, 0.09754, 0.073089, 0.007659, 0.511467, 0.558548, 0.66556, 0.517077, 18.95
2258, 0.392666, 0.161606, 0.166318, 0.109039, 0.093528, 0.071544, 0.005299, 0.667882, 0.577277, 0.608823, 0.42563, 16.87
2259, 0.382362, 0.174552, 0.159732, 0.106701, 0.09665, 0.066224, 0.013778, 0.517187, 0.568048, 0.693984, 0.515942, 18.65
2260, 0.394984, 0.163132, 0.160574, 0.104701, 0.095766, 0.07556, 0.005283, 0.459519, 0.370312, 0.479145, 0.449999, 19.28
2261, 0.377814, 0.165852, 0.171734, 0.107059, 0.097436, 0.073358, 0.006748, 0.464276, 0.360439, 0.502901, 0.565686, 20.34
2262, 0.355283, 0.163405, 0.172712, 0.119721, 0.10153, 0.072487, 0.014862, 0.458416, 0.648962, 0.673474, 0.330511, 19.33
2263, 0.388404, 0.170351, 0.159874, 0.109429, 0.089884, 0.069259, 0.012799, 0.323, 0.600115, 0.678611, 0.560497, 18.07
2264, 0.40442, 0.164538, 0.150633, 0.107861, 0.09111, 0.070399, 0.01104, 0.442101, 0.529999, 0.590293, 0.499787, 18.38
2265, 0.381947, 0.168393, 0.171419, 0.09859, 0.098608, 0.07446, 0.006582, 0.577955, 0.551511, 0.628093, 0.530403, 17.5
2266, 0.387121, 0.178667, 0.160546, 0.104718, 0.087711, 0.067197, 0.01404, 0.466613, 0.554155, 0.638357, 0.536792, 17.15
2267, 0.36478, 0.164552, 0.163062, 0.118761, 0.104233, 0.068907, 0.015705, 0.579694, 0.415939, 0.530053, 0.447326, 19.08
2268, 0.36903, 0.169928, 0.175276, 0.106508, 0.093867, 0.070278, 0.015114, 0.590231, 0.418499, 0.615357, 0.596265, 20.12
2269, 0.373797, 0.160441, 0.16691, 0.111006, 0.103681, 0.069989, 0.014176, 0.473256, 0.558783, 0.542243, 0.417744, 16.33
2270, 0.380077, 0.153797, 0.16191, 0.115802, 0.101338, 0.070759, 0.016318, 0.450602, 0.456483, 0.541877, 0.401104, 19.3
2271, 0.36996, 0.170119, 0.167178, 0.110583, 0.102482, 0.072464, 0.007213, 0.668605, 0.51916, 0.590554, 0.516327, 19.61
2272, 0.384504, 0.170804, 0.168083, 0.104915, 0.092956, 0.072702, 0.006035, 0.547055, 0.531861, 0.581757, 0.47191, 19.34
2273, 0.349304, 0.165005, 0.174864, 0.121081, 0.105055, 0.072579, 0.012112, 0.771843, 0.623385, 0.726738, 0.513147, 19.32
2274, 0.361444, 0.175365, 0.171517, 0.113952, 0.096703, 0.074336, 0.006682, 0.625808, 0.532985, 0.582518, 0.547582, 16.8
2275, 0.397614, 0.16411, 0.163314, 0.097051, 0.094883, 0.076766, 0.006261, 0.424926, 0.350168, 0.401787, 0.489665, 16.71
2276, 0.350393, 0.163854, 0.180584, 0.117421, 0.105492, 0.075605, 0.006652, 0.533259, 0.515202, 0.673999, 0.63895, 18.61
2277, 0.392115, 0.166729, 0.163734, 0.102976, 0.095667, 0.073145, 0.005635, 0.732059, 0.46636, 0.735186, 0.510947, 19.82
2278, 0.383852, 0.169769, 0.165422, 0.1106, 0.091304, 0.066635, 0.012417, 0.425246, 0.495758, 0.64071, 0.600786, 17.52
2279, 0.390072, 0.169723, 0.158022, 0.108035, 0.094031, 0.065673, 0.014444, 0.449081, 0.525212, 0.554738, 0.571886, 17.04
2280, 0.398804, 0.170618, 0.167487, 0.10593, 0.080883, 0.066458, 0.009821, 0.601751, 0.423051, 0.708036, 0.553859, 17.3
2281, 0.343348, 0.172042, 0.170258, 0.119052, 0.1062, 0.07691, 0.01219, 0.57887, 0.617547, 0.760119, 0.70027, 19.26
2282, 0.371944, 0.174123, 0.166181, 0.109576, 0.093912, 0.068582, 0.015683, 0.594839, 0.542732, 0.562545, 0.470148, 17.48
2283, 0.347075, 0.171557, 0.172754, 0.119163, 0.102761, 0.074564, 0.012126, 0.501176, 0.864214, 0.770259, 0.485278, 19
2284, 0.385511, 0.161864, 0.158058, 0.113395, 0.098649, 0.066857, 0.015666, 0.548059, 0.478803, 0.503977, 0.386615, 18.27
2285, 0.384488, 0.151933, 0.16578, 0.11154, 0.102722, 0.076832, 0.006705, 0.556585, 0.544277, 0.613136, 0.590381, 16.78
2286, 0.370597, 0.180653, 0.172331, 0.111809, 0.088921, 0.069319, 0.00637, 0.464736, 0.561609, 0.516928, 0.500242, 17.76
2287, 0.387951, 0.169338, 0.161481, 0.111487, 0.089425, 0.067106, 0.013211, 0.385026, 0.425261, 0.589482, 0.579884, 18.38
2288, 0.369761, 0.162192, 0.171135, 0.115734, 0.101145, 0.070631, 0.009402, 0.52567, 0.523445, 0.607379, 0.507146, 17.97
2289, 0.365853, 0.171229, 0.164606, 0.114936, 0.102165, 0.074807, 0.006404, 0.457921, 0.50626, 0.53081, 0.500536, 16.78
2290, 0.389974, 0.158512, 0.164051, 0.108106, 0.097138, 0.075923, 0.006296, 0.531171, 0.500951, 0.599064, 0.455307, 20.08
2291, 0.339752, 0.171202, 0.168916, 0.125923, 0.109794, 0.070606, 0.013807, 0.609824, 0.704251, 0.800496, 0.601859, 19.23
2292, 0.364837, 0.166889, 0.169611, 0.117106, 0.10053, 0.073638, 0.00739, 0.406812, 0.537684, 0.523386, 0.486161, 19.02
2293, 0.370718, 0.171594, 0.168278, 0.111335, 0.094645, 0.076297, 0.007134, 0.467576, 0.308275, 0.436881, 0.514778, 19.09
2294, 0.369679, 0.170991, 0.170457, 0.106697, 0.093244, 0.081838, 0.007095, 0.526494, 0.405928, 0.601876, 0.530806, 20.01
2295, 0.386058, 0.16951, 0.161442, 0.108736, 0.096755, 0.071315, 0.006184, 0.55223, 0.605123, 0.686819, 0.488865, 19.84
2296, 0.352484, 0.167077, 0.171891, 0.119013, 0.107311, 0.069578, 0.012646, 0.431156, 0.595154, 0.676764, 0.554684, 20.58
2297, 0.370396, 0.1601, 0.169774, 0.118818, 0.100212, 0.066434, 0.014267, 0.424499, 0.645577, 0.578879, 0.357818, 17.6
2298, 0.33735, 0.167731, 0.180003, 0.120736, 0.110223, 0.07226, 0.011698, 0.515684, 0.573332, 0.634503, 0.549707, 16.54
2299, 0.345937, 0.167763, 0.166917, 0.122097, 0.106348, 0.075566, 0.015372, 0.49728, 0.506789, 0.550425, 0.429742, 18.57
2300, 0.342275, 0.168077, 0.174107, 0.126721, 0.103999, 0.072941, 0.011878, 0.420214, 0.645121, 0.708563, 0.525229, 20.23
2301, 0.362384, 0.157063, 0.174728, 0.117618, 0.10076, 0.075235, 0.012212, 0.38439, 0.502093, 0.56974, 0.592245, 20.14
2302, 0.363047, 0.16449, 0.157732, 0.118977, 0.107932, 0.071302, 0.01652, 0.616319, 0.395802, 0.583356, 0.56648, 18.24
2303, 0.375814, 0.159269, 0.163412, 0.116715, 0.099884, 0.072897, 0.012009, 0.467315, 0.573296, 0.554354, 0.445039, 18.4
2304, 0.392039, 0.15171, 0.153637, 0.117265, 0.099593, 0.071809, 0.013947, 0.502354, 0.459878, 0.536623, 0.396832, 18.59
2305, 0.349837, 0.169758, 0.180006, 0.118278, 0.097744, 0.07194, 0.012437, 0.44252, 0.580787, 0.668997, 0.641439, 18.6
2306, 0.332033, 0.171785, 0.171046, 0.12839, 0.10685, 0.07723, 0.012665, 0.501757, 0.677455, 0.765293, 0.704011, 22.1
2307, 0.365052, 0.155858, 0.166175, 0.119814, 0.106692, 0.072235, 0.014174, 0.634188, 0.526251, 0.586654, 0.383548, 17.58
2308, 0.383076, 0.171893, 0.166319, 0.120624, 0.079616, 0.064907, 0.013565, 0.307362, 0.321774, 0.665078, 0.841114, 16.78
2309, 0.36001, 0.174421, 0.177305, 0.11423, 0.096486, 0.07349, 0.004059, 0.522422, 0.452155, 0.640136, 0.44623, 17.91
2310, 0.377878, 0.181792, 0.15904, 0.10801, 0.094813, 0.066808, 0.011659, 0.481687, 0.661123, 0.741996, 0.420533, 19.56
2311, 0.363689, 0.15668, 0.163467, 0.124202, 0.09871, 0.076675, 0.016576, 0.424746, 0.565986, 0.584532, 0.320436, 18.78
2312, 0.352298, 0.168672, 0.171633, 0.119876, 0.104172, 0.070606, 0.012743, 0.54622, 0.626507, 0.715714, 0.625163, 19.8
2313, 0.374249, 0.157826, 0.162683, 0.116587, 0.100623, 0.074175, 0.013856, 0.455754, 0.686185, 0.672111, 0.363329, 20.84
2314, 0.368021, 0.163681, 0.16925, 0.116207, 0.098179, 0.07744, 0.007222, 0.639955, 0.48101, 0.599774, 0.526157, 17.67
2315, 0.373957, 0.159449, 0.166393, 0.117081, 0.098219, 0.071969, 0.012931, 0.312299, 0.64256, 0.581661, 0.395185, 20.02
2316, 0.382739, 0.176457, 0.158258, 0.111572, 0.092618, 0.066393, 0.011964, 0.351452, 0.472514, 0.539234, 0.604513, 16.68
2317, 0.348066, 0.171773, 0.173689, 0.117473, 0.106498, 0.071023, 0.011478, 0.540006, 0.670061, 0.72158, 0.469979, 20.96
2318, 0.340877, 0.16824, 0.181342, 0.120632, 0.102893, 0.073702, 0.012314, 0.42629, 0.616771, 0.669575, 0.521121, 18.07
2319, 0.347133, 0.167457, 0.172473, 0.114994, 0.104925, 0.07885, 0.014168, 0.695647, 0.612769, 0.658941, 0.550205, 19.61
2320, 0.361733, 0.168499, 0.16977, 0.115052, 0.102529, 0.076745, 0.005673, 0.520489, 0.570455, 0.539697, 0.404329, 19.2
2321, 0.374977, 0.166521, 0.171701, 0.108168, 0.096111, 0.066196, 0.016326, 0.626187, 0.425379, 0.639895, 0.621475, 17.5
2322, 0.366493, 0.16308, 0.168469, 0.114395, 0.098807, 0.069868, 0.018889, 0.562511, 0.309759, 0.585457, 0.634098, 17.29
2323, 0.347177, 0.169919, 0.173844, 0.125742, 0.099527, 0.070319, 0.013472, 0.518105, 0.696777, 0.826477, 0.798391, 20.5
2324, 0.368782, 0.158988, 0.162584, 0.116328, 0.104145, 0.071889, 0.017284, 0.616891, 0.583498, 0.549181, 0.407708, 19.01
2325, 0.345474, 0.163305, 0.180935, 0.115769, 0.103949, 0.078275, 0.012292, 0.545866, 0.643458, 0.731971, 0.570651, 18.32
2326, 0.350689, 0.17045, 0.170742, 0.120994, 0.100064, 0.074112, 0.012949, 0.470331, 0.645123, 0.633686, 0.450906, 18.64
2327, 0.343132, 0.168292, 0.177228, 0.117314, 0.101377, 0.079723, 0.012934, 0.581431, 0.656423, 0.698418, 0.498221, 18.02
2328, 0.38585, 0.17467, 0.153189, 0.108761, 0.094337, 0.071298, 0.011895, 0.330579, 0.462612, 0.611205, 0.516273, 17.65
2329, 0.376256, 0.166472, 0.1613, 0.109854, 0.094722, 0.084141, 0.007255, 0.509097, 0.487149, 0.424173, 0.489148, 15.51
2330, 0.345211, 0.168562, 0.172396, 0.115368, 0.105128, 0.079334, 0.014001, 0.366172, 0.621808, 0.628987, 0.411004, 17.94
2331, 0.380093, 0.158106, 0.150289, 0.114837, 0.112146, 0.070499, 0.01403, 0.554958, 0.500963, 0.567778, 0.319352, 16.49
2332, 0.348448, 0.163612, 0.183516, 0.122063, 0.100803, 0.071533, 0.010025, 0.646908, 0.451892, 0.734584, 0.55647, 20.72
2333, 0.357134, 0.152497, 0.156845, 0.125909, 0.121986, 0.069588, 0.016042, 0.410892, 0.335389, 0.694995, 0.45166, 18.22
2334, 0.376265, 0.150492, 0.16689, 0.114792, 0.104361, 0.072652, 0.014548, 0.526749, 0.524178, 0.633792, 0.395989, 18.24
2335, 0.354378, 0.156337, 0.168171, 0.122652, 0.102341, 0.079902, 0.016219, 0.499198, 0.64026, 0.675265, 0.484174, 19.14
2336, 0.36702, 0.163261, 0.164755, 0.115885, 0.100524, 0.073692, 0.014864, 0.573028, 0.499383, 0.541622, 0.353919, 19.97
2337, 0.34038, 0.165351, 0.181389, 0.12112, 0.104536, 0.072297, 0.014926, 0.538212, 0.568223, 0.6745, 0.526492, 19.39
2338, 0.360665, 0.171892, 0.179759, 0.11196, 0.09632, 0.072555, 0.006848, 0.436645, 0.418014, 0.53164, 0.463371, 19.13
2339, 0.351956, 0.168372, 0.179042, 0.121222, 0.098623, 0.067214, 0.01357, 0.544759, 0.542088, 0.695924, 0.576535, 20.15
2340, 0.361158, 0.168411, 0.177666, 0.111366, 0.097132, 0.067797, 0.016471, 0.578806, 0.563548, 0.665776, 0.63265, 18.61
2341, 0.337825, 0.180334, 0.181991, 0.118781, 0.101276, 0.067333, 0.012462, 0.481591, 0.646197, 0.806252, 0.663582, 21.64
2342, 0.368855, 0.16492, 0.17255, 0.113127, 0.093289, 0.072587, 0.014672, 0.538372, 0.381085, 0.612922, 0.721113, 18.56
2343, 0.355143, 0.165629, 0.166456, 0.121019, 0.100218, 0.077105, 0.01443, 0.49322, 0.450593, 0.569177, 0.701728, 18.55
2344, 0.389986, 0.171508, 0.158388, 0.107825, 0.090818, 0.067789, 0.013686, 0.391229, 0.593243, 0.618711, 0.545619, 18.33
2345, 0.36308, 0.168029, 0.168543, 0.115087, 0.101438, 0.068262, 0.015559, 0.350529, 0.561244, 0.549291, 0.400435, 17.6
2346, 0.331569, 0.171861, 0.17823, 0.128193, 0.109635, 0.06865, 0.011861, 0.580555, 0.786114, 0.756942, 0.443902, 17.3
2347, 0.359233, 0.165293, 0.174078, 0.11795, 0.102326, 0.068187, 0.012932, 0.526182, 0.597475, 0.696826, 0.665844, 17.27
2348, 0.352923, 0.162249, 0.177799, 0.117979, 0.104053, 0.07334, 0.011658, 0.68008, 0.708701, 0.790018, 0.577334, 22.05
2349, 0.406957, 0.160034, 0.169643, 0.09862, 0.089738, 0.06998, 0.005028, 0.79123, 0.346756, 0.641779, 0.556083, 20.22
2350, 0.341248, 0.167674, 0.170986, 0.127425, 0.104333, 0.074852, 0.013483, 0.696207, 0.604355, 0.804349, 0.648481, 20.58
2351, 0.345167, 0.171625, 0.175914, 0.120154, 0.102577, 0.071129, 0.013434, 0.726123, 0.77498, 0.831582, 0.582879, 18.43
2352, 0.371283, 0.156189, 0.167305, 0.113123, 0.100409, 0.077468, 0.014222, 0.377783, 0.588692, 0.51366, 0.431434, 17.68
2353, 0.415251, 0.152914, 0.142868, 0.101067, 0.10013, 0.070286, 0.017484, 0.522322, 0.307431, 0.559125, 0.523868, 16.84
2354, 0.340146, 0.166385, 0.178237, 0.122152, 0.103934, 0.075973, 0.013173, 0.542886, 0.662843, 0.750745, 0.757102, 19.49
2355, 0.353443, 0.160682, 0.162043, 0.126554, 0.10498, 0.07713, 0.015168, 0.328086, 0.40055, 0.519865, 0.479517, 21.56
2356, 0.378729, 0.165766, 0.172031, 0.103156, 0.09601, 0.077748, 0.006559, 0.643854, 0.598224, 0.628981, 0.505461, 19.4
2357, 0.388562, 0.159615, 0.161706, 0.113067, 0.095706, 0.072219, 0.009125, 0.557228, 0.43324, 0.546855, 0.58204, 19.39
2358, 0.350482, 0.169717, 0.170825, 0.118614, 0.107856, 0.069875, 0.01263, 0.637045, 0.733672, 0.713059, 0.498629, 18.23
2359, 0.369184, 0.164104, 0.176657, 0.108761, 0.097235, 0.06993, 0.014129, 0.514703, 0.514022, 0.541426, 0.501558, 17.64
2360, 0.362362, 0.157577, 0.170076, 0.119434, 0.103777, 0.072262, 0.014511, 0.480125, 0.697905, 0.670341, 0.486426, 17.67
2361, 0.376892, 0.164897, 0.163285, 0.109277, 0.09929, 0.068312, 0.018046, 0.47089, 0.440043, 0.628086, 0.762967, 19.65
2362, 0.366707, 0.167613, 0.17604, 0.110221, 0.096726, 0.065101, 0.017591, 0.735302, 0.50014, 0.672172, 0.690072, 20.77
2363, 0.354221, 0.168566, 0.170705, 0.118642, 0.10226, 0.073791, 0.011815, 0.498832, 0.757929, 0.720711, 0.424888, 19.12
2364, 0.361201, 0.159334, 0.154683, 0.119271, 0.115829, 0.074632, 0.015051, 0.524695, 0.545804, 0.702372, 0.507995, 18.75
2365, 0.366969, 0.171888, 0.170468, 0.106807, 0.097704, 0.069742, 0.016421, 0.545831, 0.447495, 0.512505, 0.607582, 17.23
2366, 0.372464, 0.160274, 0.161031, 0.116004, 0.101902, 0.07296, 0.015364, 0.539457, 0.724115, 0.690796, 0.365336, 20.33
2367, 0.350911, 0.158459, 0.166473, 0.122011, 0.107646, 0.079673, 0.014827, 0.59248, 0.584654, 0.664049, 0.527858, 18.56
2368, 0.378445, 0.159633, 0.167422, 0.110731, 0.096675, 0.071499, 0.015596, 0.66744, 0.569047, 0.601486, 0.652651, 20.07
2369, 0.387851, 0.164488, 0.163516, 0.113405, 0.094024, 0.059829, 0.016887, 0.538749, 0.4873, 0.599064, 0.500612, 20.57
2370, 0.35737, 0.163339, 0.162073, 0.120619, 0.111702, 0.067264, 0.017634, 0.386839, 0.630688, 0.746999, 0.485277, 19.75
2371, 0.368488, 0.162595, 0.15858, 0.121449, 0.100775, 0.070778, 0.017334, 0.495193, 0.590411, 0.58428, 0.423333, 18.25
2372, 0.365797, 0.160487, 0.165189, 0.116216, 0.106831, 0.070858, 0.014622, 0.338594, 0.555298, 0.518906, 0.328619, 18.01
2373, 0.381472, 0.156974, 0.160238, 0.118436, 0.097774, 0.069229, 0.015877, 0.468521, 0.548816, 0.540961, 0.393179, 18.78
