number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
52, 0.362046, 0.171963, 0.171669, 0.122232, 0.095823, 0.069322, 0.006947, 0.673516, 0.443665, 0.648359, 0.564577, 18.38
53, 0.387703, 0.166263, 0.154546, 0.12075, 0.098874, 0.064785, 0.007078, 0.567943, 0.652245, 0.434115, 0.352088, 17.32
54, 0.375306, 0.171181, 0.157648, 0.12308, 0.096631, 0.068446, 0.007709, 0.549719, 0.481486, 0.481117, 0.564336, 16.86
55, 0.383542, 0.173493, 0.154935, 0.119983, 0.089078, 0.071042, 0.007927, 0.582907, 0.427803, 0.40249, 0.430506, 16.52
56, 0.358561, 0.177264, 0.166116, 0.116109, 0.100909, 0.07234, 0.008702, 0.483593, 0.457342, 0.420195, 0.382901, 19.08
57, 0.378328, 0.174654, 0.1548, 0.124005, 0.093191, 0.067849, 0.007173, 0.651902, 0.432946, 0.330541, 0.394889, 17.36
58, 0.362995, 0.175564, 0.15649, 0.125419, 0.099396, 0.072331, 0.007805, 0.448376, 0.503131, 0.387258, 0.393416, 18.08
59, 0.364866, 0.173571, 0.164227, 0.130285, 0.090696, 0.070707, 0.005648, 0.693957, 0.594349, 0.575363, 0.409049, 19.28
60, 0.378527, 0.166445, 0.153188, 0.120132, 0.099319, 0.0741, 0.008288, 0.517925, 0.47456, 0.422094, 0.445477, 18.65
61, 0.3722, 0.168905, 0.159363, 0.12313, 0.093757, 0.074527, 0.008119, 0.666898, 0.600141, 0.545307, 0.448276, 17.68
62, 0.364643, 0.178497, 0.156895, 0.125265, 0.094539, 0.072715, 0.007447, 0.7569, 0.446646, 0.527164, 0.463513, 19.76
63, 0.402013, 0.159954, 0.165478, 0.102764, 0.091451, 0.073062, 0.005278, 0.381264, 0.262818, 0.505268, 0.466253, 17.59
64, 0.366873, 0.170469, 0.157678, 0.124212, 0.097533, 0.075502, 0.007734, 0.549843, 0.581512, 0.544924, 0.464324, 17.61
65, 0.370184, 0.1706, 0.155798, 0.122762, 0.098085, 0.073956, 0.008615, 0.611275, 0.550549, 0.390959, 0.416066, 17.95
66, 0.37789, 0.169988, 0.15327, 0.129891, 0.089132, 0.072139, 0.007689, 0.60696, 0.507973, 0.477448, 0.463937, 18.73
67, 0.375608, 0.170599, 0.158976, 0.114284, 0.09561, 0.077872, 0.007051, 0.663407, 0.531066, 0.512298, 0.459097, 17.3
68, 0.359526, 0.155671, 0.144184, 0.133393, 0.121576, 0.068098, 0.017551, 0.495218, 0.64577, 0.663702, 0.396482, 18.11
69, 0.37122, 0.169575, 0.164404, 0.113275, 0.094801, 0.080256, 0.006469, 0.559331, 0.52899, 0.524909, 0.390752, 18.08
70, 0.358716, 0.176003, 0.160463, 0.122996, 0.098093, 0.075371, 0.008358, 0.469294, 0.453503, 0.371803, 0.367738, 19.3
71, 0.351608, 0.176717, 0.16235, 0.125415, 0.097648, 0.077615, 0.008647, 0.606543, 0.623442, 0.498425, 0.395005, 19.3
72, 0.380957, 0.158179, 0.133479, 0.1278, 0.11727, 0.063422, 0.018893, 0.637759, 0.516528, 0.548839, 0.281177, 18.3
73, 0.367233, 0.171594, 0.155681, 0.122847, 0.094389, 0.079094, 0.009162, 0.536935, 0.506406, 0.496379, 0.467163, 20.99
74, 0.370416, 0.178206, 0.160493, 0.119132, 0.090773, 0.073097, 0.007883, 0.520769, 0.502184, 0.431946, 0.337046, 19.2
75, 0.36148, 0.173314, 0.158628, 0.125801, 0.094009, 0.07694, 0.009828, 0.517119, 0.372148, 0.368827, 0.338088, 16.78
76, 0.341024, 0.172257, 0.169728, 0.123821, 0.103516, 0.0776, 0.012054, 0.611669, 0.577923, 0.604486, 0.567416, 20.48
77, 0.351926, 0.184386, 0.166821, 0.122031, 0.096358, 0.070869, 0.00761, 0.521661, 0.663456, 0.549997, 0.337982, 18.75
78, 0.353085, 0.169175, 0.165971, 0.128269, 0.098763, 0.073337, 0.0114, 0.62285, 0.573444, 0.551381, 0.448549, 19.59
79, 0.361177, 0.168405, 0.16386, 0.117567, 0.102981, 0.080123, 0.005887, 0.458618, 0.474119, 0.394028, 0.407959, 17.4
80, 0.381112, 0.166897, 0.160635, 0.119541, 0.090591, 0.075017, 0.006208, 0.471732, 0.510271, 0.392248, 0.388495, 17.57
81, 0.374788, 0.174225, 0.164446, 0.119373, 0.093966, 0.06686, 0.006342, 0.679318, 0.513358, 0.505081, 0.424245, 18.34
82, 0.387402, 0.172759, 0.149261, 0.122019, 0.084334, 0.067318, 0.016907, 0.391545, 0.467482, 0.475967, 0.675587, 16.98
83, 0.390569, 0.171889, 0.143144, 0.115182, 0.098431, 0.072875, 0.007911, 0.697745, 0.491933, 0.471469, 0.472196, 15.82
84, 0.366313, 0.161266, 0.138767, 0.131766, 0.117985, 0.06761, 0.016293, 0.575783, 0.633069, 0.606653, 0.291095, 17.22
85, 0.36174, 0.176584, 0.164892, 0.115681, 0.099656, 0.073304, 0.008143, 0.559492, 0.445284, 0.419832, 0.359133, 18.84
86, 0.364516, 0.171499, 0.155101, 0.127697, 0.095795, 0.078611, 0.006782, 0.527188, 0.40505, 0.373501, 0.515274, 14.01
87, 0.369411, 0.172895, 0.163539, 0.11471, 0.097566, 0.072616, 0.009264, 0.611833, 0.451255, 0.450408, 0.491473, 18.37
88, 0.363485, 0.169291, 0.16566, 0.123917, 0.100618, 0.070004, 0.007024, 0.609247, 0.476202, 0.45351, 0.478103, 16.3
89, 0.365527, 0.178752, 0.165531, 0.118159, 0.096321, 0.068857, 0.006852, 0.608799, 0.542472, 0.449641, 0.377473, 17.04
90, 0.368209, 0.174011, 0.162173, 0.114801, 0.095089, 0.078081, 0.007636, 0.623269, 0.62345, 0.622901, 0.49754, 17.91
91, 0.371335, 0.167066, 0.165584, 0.118889, 0.098915, 0.068571, 0.009639, 0.700181, 0.580154, 0.490811, 0.475429, 16.1
92, 0.371434, 0.180595, 0.158486, 0.119461, 0.090334, 0.072271, 0.007418, 0.687025, 0.423192, 0.5069, 0.339748, 17.97
93, 0.383841, 0.177075, 0.145086, 0.119884, 0.091794, 0.066629, 0.015691, 0.250145, 0.603939, 0.559459, 0.499446, 18.08
94, 0.37269, 0.16713, 0.157871, 0.123724, 0.099166, 0.071204, 0.008217, 0.678235, 0.553811, 0.5791, 0.419655, 18.1
95, 0.366927, 0.156211, 0.140903, 0.131433, 0.121166, 0.063863, 0.019496, 0.501302, 0.583217, 0.575792, 0.280573, 18.54
96, 0.358607, 0.18161, 0.164966, 0.117174, 0.095843, 0.074106, 0.007695, 0.595723, 0.419319, 0.47383, 0.485633, 19.82
97, 0.358079, 0.168771, 0.160168, 0.120154, 0.107977, 0.077943, 0.006908, 0.502489, 0.435181, 0.44472, 0.477339, 16.35
98, 0.377337, 0.169592, 0.165797, 0.113296, 0.092636, 0.07342, 0.007923, 0.576836, 0.509607, 0.450968, 0.460318, 19.47
99, 0.350033, 0.173998, 0.159959, 0.133545, 0.102813, 0.070866, 0.008786, 0.579465, 0.468997, 0.457968, 0.437129, 18.97
100, 0.377164, 0.170018, 0.16809, 0.118034, 0.089407, 0.069998, 0.00729, 0.625427, 0.439903, 0.505831, 0.533631, 16.94
101, 0.360301, 0.180307, 0.165281, 0.11443, 0.096039, 0.07682, 0.006823, 0.537067, 0.504299, 0.390458, 0.451786, 17.38
102, 0.35522, 0.174846, 0.16484, 0.12429, 0.103004, 0.069669, 0.008132, 0.591374, 0.393836, 0.424668, 0.479426, 17.77
103, 0.341881, 0.176545, 0.168299, 0.134503, 0.098443, 0.070233, 0.010095, 0.553248, 0.71065, 0.636736, 0.492913, 18.88
104, 0.355116, 0.17946, 0.159895, 0.122732, 0.102343, 0.071439, 0.009014, 0.548425, 0.417205, 0.509028, 0.425337, 19.77
105, 0.381076, 0.159514, 0.168788, 0.120017, 0.088764, 0.076241, 0.005601, 0.478289, 0.318551, 0.682609, 0.682029, 18.4
106, 0.360263, 0.176407, 0.176038, 0.111955, 0.094086, 0.074077, 0.007174, 0.592317, 0.438183, 0.505147, 0.517622, 19.78
107, 0.391804, 0.173575, 0.155361, 0.109077, 0.091425, 0.066578, 0.01218, 0.535638, 0.504656, 0.686952, 0.502248, 17.69
108, 0.386539, 0.175572, 0.149484, 0.114239, 0.090848, 0.066933, 0.016387, 0.439033, 0.481498, 0.517368, 0.520488, 17.11
109, 0.362202, 0.174888, 0.165686, 0.116673, 0.099776, 0.072466, 0.008308, 0.548421, 0.539671, 0.429123, 0.319332, 19.53
110, 0.357829, 0.184322, 0.177076, 0.111969, 0.092481, 0.069114, 0.00721, 0.597932, 0.535658, 0.529515, 0.449695, 19.36
111, 0.355957, 0.17181, 0.165259, 0.130286, 0.101809, 0.066599, 0.008279, 0.571409, 0.584968, 0.517144, 0.514817, 16.77
112, 0.37673, 0.180792, 0.147536, 0.1219, 0.092799, 0.063959, 0.016283, 0.450831, 0.631544, 0.617921, 0.49368, 18.71
113, 0.383518, 0.17572, 0.14969, 0.114929, 0.092686, 0.065884, 0.017574, 0.457746, 0.596968, 0.541139, 0.504646, 17.7
114, 0.355637, 0.181733, 0.153724, 0.1191, 0.108337, 0.074947, 0.006521, 0.51459, 0.538981, 0.574537, 0.468897, 17.51
115, 0.371905, 0.157908, 0.139304, 0.132449, 0.114742, 0.067214, 0.016478, 0.480358, 0.49986, 0.542997, 0.274894, 19.55
116, 0.386344, 0.168104, 0.15219, 0.127869, 0.096005, 0.061279, 0.008209, 0.51324, 0.47265, 0.434679, 0.393263, 17.99
117, 0.380296, 0.178766, 0.153685, 0.116719, 0.092112, 0.066483, 0.011938, 0.500046, 0.625616, 0.665128, 0.493041, 18.7
118, 0.362036, 0.169825, 0.16779, 0.125483, 0.095909, 0.072086, 0.006871, 0.387915, 0.506116, 0.417534, 0.408443, 18.79
119, 0.374335, 0.165046, 0.169484, 0.117861, 0.098825, 0.066762, 0.007687, 0.52396, 0.557833, 0.49605, 0.357856, 17.82
120, 0.369829, 0.172029, 0.171518, 0.112078, 0.097432, 0.069071, 0.008043, 0.44697, 0.477854, 0.41811, 0.336032, 17
121, 0.367851, 0.157453, 0.143504, 0.12845, 0.120721, 0.065826, 0.016194, 0.455812, 0.531133, 0.547774, 0.360444, 17.58
122, 0.382706, 0.169297, 0.163792, 0.111487, 0.093674, 0.071545, 0.007498, 0.656298, 0.558495, 0.456431, 0.413703, 17.64
123, 0.35241, 0.174195, 0.170008, 0.125284, 0.095553, 0.072039, 0.010513, 0.368707, 0.482419, 0.366389, 0.397192, 17.92
124, 0.3734, 0.165007, 0.16336, 0.117878, 0.098001, 0.074998, 0.007356, 0.38277, 0.397016, 0.388154, 0.727531, 19.21
125, 0.372385, 0.179447, 0.15074, 0.119448, 0.093894, 0.069201, 0.014885, 0.358812, 0.647544, 0.535026, 0.429128, 17.98
126, 0.374439, 0.170198, 0.16116, 0.118606, 0.096347, 0.071051, 0.008202, 0.513188, 0.503522, 0.448658, 0.402329, 17.37
127, 0.388979, 0.165366, 0.162407, 0.113496, 0.096194, 0.066304, 0.007253, 0.610479, 0.431057, 0.397204, 0.408883, 16.89
128, 0.353643, 0.169166, 0.167956, 0.131321, 0.095346, 0.07294, 0.009626, 0.433906, 0.438571, 0.340434, 0.536282, 16.01
129, 0.375933, 0.180509, 0.150696, 0.117031, 0.097345, 0.061937, 0.016548, 0.3723, 0.637472, 0.672647, 0.454113, 18.87
130, 0.368619, 0.167286, 0.168151, 0.129467, 0.087048, 0.073006, 0.006423, 0.652375, 0.525432, 0.528193, 0.457072, 18.57
131, 0.35858, 0.168841, 0.162502, 0.123636, 0.100932, 0.078376, 0.007132, 0.466122, 0.519112, 0.442936, 0.47751, 17.75
132, 0.369243, 0.167239, 0.161116, 0.121582, 0.096341, 0.073878, 0.010601, 0.480572, 0.459506, 0.461507, 0.405493, 18.41
133, 0.36693, 0.171072, 0.160385, 0.12661, 0.096933, 0.071315, 0.006755, 0.686952, 0.548332, 0.492001, 0.469857, 16.3
134, 0.391063, 0.161142, 0.155146, 0.118186, 0.091834, 0.074101, 0.008529, 0.523067, 0.547393, 0.416772, 0.456518, 15.87
135, 0.366148, 0.173663, 0.164001, 0.121414, 0.095225, 0.071238, 0.00831, 0.346985, 0.350465, 0.285572, 0.431764, 18.52
136, 0.370153, 0.167031, 0.154612, 0.133054, 0.096797, 0.070549, 0.007804, 0.61876, 0.541099, 0.396168, 0.414766, 17.4
137, 0.379011, 0.170771, 0.159684, 0.119141, 0.094094, 0.070548, 0.006751, 0.441078, 0.51217, 0.283497, 0.456831, 15.5
138, 0.395768, 0.166889, 0.147077, 0.120077, 0.094117, 0.068102, 0.007972, 0.435288, 0.415194, 0.319479, 0.440175, 16.25
139, 0.378107, 0.168709, 0.154556, 0.126417, 0.093375, 0.071003, 0.007832, 0.641298, 0.500257, 0.384076, 0.360406, 17.13
140, 0.368013, 0.167421, 0.157449, 0.126191, 0.099772, 0.07372, 0.007433, 0.573754, 0.572931, 0.510654, 0.442016, 18.07
141, 0.350685, 0.164593, 0.14047, 0.131209, 0.12167, 0.074755, 0.016618, 0.452744, 0.599511, 0.687337, 0.322422, 20.45
142, 0.363686, 0.181384, 0.1543, 0.123285, 0.099763, 0.071797, 0.005784, 0.492569, 0.622821, 0.482701, 0.414129, 16.9
143, 0.366387, 0.171484, 0.145981, 0.136255, 0.099197, 0.061646, 0.01905, 0.310601, 0.485363, 0.437113, 0.306481, 21.18
144, 0.371233, 0.17368, 0.156569, 0.119524, 0.09721, 0.071634, 0.01015, 0.640461, 0.536995, 0.479906, 0.425558, 16.98
145, 0.345504, 0.177159, 0.160714, 0.13407, 0.104303, 0.06807, 0.010181, 0.414625, 0.555226, 0.412253, 0.446251, 16.64
146, 0.354047, 0.172241, 0.149878, 0.13133, 0.102286, 0.072054, 0.018164, 0.52364, 0.670556, 0.584454, 0.326711, 19.45
147, 0.340253, 0.17494, 0.153809, 0.139647, 0.102645, 0.06869, 0.020016, 0.437328, 0.526238, 0.51689, 0.590659, 17.3
148, 0.378059, 0.176096, 0.149801, 0.125871, 0.093728, 0.069146, 0.0073, 0.617555, 0.425228, 0.476327, 0.453696, 19.11
149, 0.38063, 0.167558, 0.157992, 0.117846, 0.098494, 0.069521, 0.00796, 0.5209, 0.428834, 0.477668, 0.427799, 17.63
150, 0.383168, 0.170299, 0.157011, 0.12291, 0.087698, 0.071704, 0.007209, 0.560067, 0.604056, 0.466155, 0.365975, 16.83
151, 0.378512, 0.166106, 0.157325, 0.124177, 0.098438, 0.067741, 0.007702, 0.533608, 0.505631, 0.44787, 0.323555, 19.09
152, 0.361913, 0.175519, 0.15948, 0.126277, 0.098652, 0.070691, 0.007468, 0.612672, 0.602812, 0.527284, 0.358759, 20.03
153, 0.374915, 0.170299, 0.163095, 0.117505, 0.095214, 0.072299, 0.006673, 0.511541, 0.499029, 0.481321, 0.488707, 18.68
154, 0.381487, 0.168491, 0.159074, 0.112119, 0.100877, 0.071042, 0.006911, 0.503514, 0.501099, 0.459624, 0.51727, 17.48
155, 0.358888, 0.174448, 0.161985, 0.119745, 0.109716, 0.06863, 0.006588, 0.504132, 0.563818, 0.357105, 0.335418, 17.21
156, 0.36555, 0.169916, 0.160059, 0.123436, 0.100846, 0.071475, 0.008717, 0.373913, 0.607903, 0.513847, 0.362269, 18.52
157, 0.371777, 0.175975, 0.147142, 0.124787, 0.104024, 0.068469, 0.007826, 0.539919, 0.401483, 0.356747, 0.300529, 18.03
158, 0.351792, 0.169188, 0.157984, 0.134746, 0.102534, 0.067189, 0.016567, 0.426818, 0.468472, 0.551822, 0.497881, 18.08
159, 0.382906, 0.166344, 0.16424, 0.112378, 0.098703, 0.065556, 0.009874, 0.487264, 0.491712, 0.443842, 0.478723, 17.74
160, 0.358609, 0.1727, 0.162325, 0.12079, 0.103487, 0.073141, 0.008948, 0.349879, 0.440298, 0.39713, 0.403953, 20.57
161, 0.373121, 0.171121, 0.161248, 0.121868, 0.09791, 0.06601, 0.008722, 0.618893, 0.681496, 0.514164, 0.365847, 17.06
162, 0.361255, 0.167344, 0.169654, 0.114748, 0.102694, 0.07648, 0.007825, 0.52646, 0.512407, 0.452825, 0.448886, 21.24
163, 0.396814, 0.158689, 0.161707, 0.108993, 0.095477, 0.070327, 0.007993, 0.508582, 0.502582, 0.411964, 0.514368, 16.07
164, 0.37929, 0.172746, 0.164348, 0.111577, 0.090703, 0.074949, 0.006387, 0.632262, 0.533008, 0.583408, 0.491488, 19.05
165, 0.36122, 0.168019, 0.167378, 0.11987, 0.101097, 0.074229, 0.008187, 0.567781, 0.603984, 0.548374, 0.503598, 17.22
166, 0.333492, 0.175382, 0.173278, 0.128156, 0.104571, 0.077563, 0.007557, 0.522631, 0.691596, 0.491534, 0.384826, 17.53
167, 0.363293, 0.171818, 0.168061, 0.115971, 0.098211, 0.074518, 0.008127, 0.457424, 0.574984, 0.450679, 0.358176, 18.94
168, 0.347959, 0.180215, 0.16265, 0.125913, 0.100478, 0.065732, 0.017054, 0.52083, 0.758874, 0.685897, 0.464869, 18.83
169, 0.368125, 0.17146, 0.165177, 0.113828, 0.100193, 0.075246, 0.00597, 0.544075, 0.57326, 0.498442, 0.394654, 18.04
170, 0.343967, 0.186546, 0.16639, 0.115731, 0.101934, 0.078068, 0.007365, 0.586403, 0.544968, 0.533689, 0.569781, 18.08
171, 0.363754, 0.167734, 0.159445, 0.117737, 0.104038, 0.079353, 0.007939, 0.41208, 0.604669, 0.481074, 0.390917, 20.05
172, 0.363434, 0.161996, 0.167743, 0.124689, 0.098744, 0.073136, 0.010258, 0.484083, 0.520339, 0.566197, 0.433068, 19.11
173, 0.381899, 0.162781, 0.156055, 0.118681, 0.094374, 0.075963, 0.010246, 0.521306, 0.523945, 0.512099, 0.482624, 17.91
174, 0.389825, 0.167881, 0.162444, 0.109114, 0.090843, 0.074256, 0.005639, 0.628788, 0.541731, 0.558738, 0.486825, 17.06
175, 0.391998, 0.1664, 0.158611, 0.112099, 0.090961, 0.073561, 0.006371, 0.70053, 0.493992, 0.572275, 0.446163, 17.99
176, 0.392914, 0.169936, 0.156854, 0.118416, 0.088142, 0.068143, 0.005596, 0.641965, 0.518805, 0.508511, 0.422118, 18.8
177, 0.381459, 0.162718, 0.16543, 0.114556, 0.095217, 0.070232, 0.010389, 0.666387, 0.565229, 0.498499, 0.367054, 17.82
178, 0.367434, 0.169242, 0.163604, 0.116482, 0.097478, 0.078863, 0.006895, 0.464096, 0.569362, 0.543172, 0.413573, 19.15
179, 0.386936, 0.16162, 0.159813, 0.114539, 0.097131, 0.072272, 0.00769, 0.569475, 0.480481, 0.519136, 0.484223, 16.68
180, 0.362539, 0.163607, 0.149469, 0.124356, 0.11059, 0.072567, 0.016872, 0.535238, 0.702434, 0.662755, 0.348237, 17.16
181, 0.379653, 0.180646, 0.157561, 0.109493, 0.090128, 0.069051, 0.013468, 0.386373, 0.608256, 0.568798, 0.419296, 19.39
182, 0.394943, 0.165424, 0.160837, 0.111948, 0.087568, 0.072899, 0.006382, 0.64957, 0.458202, 0.518565, 0.483466, 17.56
183, 0.393706, 0.167199, 0.151353, 0.116118, 0.09144, 0.072381, 0.007804, 0.645172, 0.60654, 0.604821, 0.521507, 18.44
184, 0.386024, 0.170501, 0.154955, 0.11802, 0.096576, 0.066987, 0.006938, 0.476289, 0.427561, 0.472371, 0.465584, 21.21
185, 0.375917, 0.168087, 0.156197, 0.111249, 0.101933, 0.079117, 0.007501, 0.423785, 0.453555, 0.37656, 0.500982, 17.92
186, 0.366414, 0.17478, 0.16291, 0.113326, 0.097561, 0.07768, 0.007329, 0.432816, 0.51669, 0.443913, 0.340535, 18.96
187, 0.384247, 0.164472, 0.161341, 0.114694, 0.097107, 0.071196, 0.006943, 0.640575, 0.486103, 0.445563, 0.460364, 17.95
188, 0.384029, 0.165549, 0.155209, 0.113464, 0.103546, 0.069992, 0.00821, 0.586689, 0.39344, 0.351361, 0.468652, 15.96
189, 0.375072, 0.171242, 0.15918, 0.119435, 0.09719, 0.0716, 0.006281, 0.696773, 0.603264, 0.632277, 0.402679, 18.32
190, 0.347959, 0.169889, 0.15731, 0.131818, 0.104545, 0.071076, 0.017403, 0.441139, 0.723396, 0.625082, 0.572654, 17.41
