number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
4041, 0.410597, 0.154055, 0.166748, 0.098442, 0.088923, 0.075613, 0.005621, 0.682019, 0.446371, 0.558665, 0.535439, 17.29
4042, 0.39496, 0.164144, 0.167438, 0.10267, 0.0905, 0.073882, 0.006405, 0.669256, 0.540441, 0.621852, 0.374603, 19.98
4043, 0.413378, 0.163415, 0.156201, 0.101847, 0.084044, 0.070952, 0.010162, 0.506355, 0.412326, 0.686269, 0.659976, 17.62
4044, 0.393767, 0.167622, 0.155292, 0.101335, 0.093941, 0.077101, 0.010943, 0.34394, 0.507414, 0.609373, 0.523386, 19.3
4045, 0.381428, 0.161491, 0.174329, 0.099389, 0.09308, 0.07355, 0.016732, 0.696705, 0.457771, 0.676084, 0.54894, 22.35
4046, 0.343668, 0.17062, 0.173121, 0.116867, 0.108555, 0.075821, 0.011347, 0.649822, 0.679041, 0.837853, 0.601674, 20.6
4047, 0.401652, 0.174051, 0.154524, 0.09858, 0.092882, 0.073039, 0.005271, 0.518723, 0.467198, 0.578675, 0.4376, 17.65
4048, 0.38981, 0.164544, 0.16305, 0.107951, 0.095065, 0.072483, 0.007097, 0.623877, 0.476074, 0.610104, 0.517331, 18.46
4049, 0.402373, 0.16715, 0.158576, 0.105046, 0.09226, 0.068497, 0.006098, 0.691056, 0.465537, 0.610795, 0.548533, 18.17
4050, 0.373149, 0.17232, 0.178519, 0.107668, 0.089371, 0.07382, 0.005153, 0.589345, 0.531582, 0.610236, 0.47369, 16.96
4051, 0.382501, 0.166574, 0.177096, 0.105617, 0.092282, 0.06917, 0.006761, 0.485063, 0.469246, 0.478127, 0.440039, 17.6
4052, 0.357963, 0.169829, 0.169539, 0.113098, 0.103665, 0.076126, 0.009779, 0.519319, 0.676597, 0.70657, 0.461849, 19.85
4053, 0.399185, 0.161124, 0.166318, 0.098337, 0.093162, 0.067485, 0.014389, 0.509895, 0.33679, 0.551004, 0.574779, 18.15
4054, 0.385715, 0.157144, 0.172321, 0.100508, 0.093159, 0.077375, 0.013777, 0.554201, 0.386974, 0.627257, 0.635953, 20.68
4055, 0.381451, 0.163057, 0.174418, 0.101406, 0.093422, 0.07081, 0.015436, 0.558684, 0.462899, 0.597679, 0.632431, 20.81
4056, 0.394634, 0.171283, 0.151217, 0.105615, 0.093383, 0.073225, 0.010643, 0.404809, 0.480039, 0.511822, 0.653654, 16.38
4057, 0.379213, 0.175754, 0.159639, 0.11032, 0.089882, 0.073252, 0.011939, 0.473922, 0.659031, 0.746593, 0.556826, 19.71
4058, 0.350943, 0.164472, 0.175314, 0.118219, 0.103072, 0.077803, 0.010178, 0.561536, 0.531819, 0.594208, 0.51708, 17.09
4059, 0.343437, 0.174001, 0.173618, 0.115203, 0.10401, 0.080235, 0.009495, 0.586348, 0.703521, 0.789826, 0.640695, 19.46
4060, 0.382039, 0.171527, 0.166706, 0.101604, 0.093194, 0.069307, 0.015623, 0.667953, 0.441696, 0.615722, 0.500396, 20.65
4061, 0.371444, 0.160258, 0.163064, 0.113115, 0.105787, 0.074389, 0.011943, 0.572772, 0.434168, 0.601633, 0.38152, 18.7
4062, 0.383154, 0.165846, 0.159804, 0.102759, 0.09756, 0.073724, 0.017154, 0.600402, 0.38662, 0.660905, 0.692602, 19.4
4063, 0.349875, 0.168825, 0.184033, 0.115847, 0.099194, 0.073743, 0.008484, 0.501419, 0.604027, 0.693255, 0.668928, 17.19
4064, 0.376879, 0.151141, 0.162143, 0.1133, 0.101417, 0.084024, 0.011096, 0.342065, 0.451772, 0.565182, 0.394361, 18.14
4065, 0.389813, 0.158863, 0.160766, 0.110489, 0.096639, 0.071903, 0.011526, 0.391478, 0.426248, 0.528154, 0.453798, 17.48
4066, 0.384165, 0.153391, 0.164796, 0.111268, 0.099936, 0.073757, 0.012686, 0.631076, 0.4952, 0.62329, 0.358389, 18.48
4067, 0.362519, 0.163133, 0.172354, 0.115294, 0.099323, 0.077181, 0.010196, 0.502649, 0.58004, 0.66635, 0.556585, 18
4068, 0.405287, 0.171194, 0.15439, 0.102036, 0.085835, 0.0713, 0.009958, 0.338015, 0.448435, 0.663419, 0.655488, 18.26
4069, 0.366481, 0.168957, 0.168423, 0.114013, 0.097473, 0.066382, 0.018272, 0.568388, 0.39874, 0.703273, 0.702517, 20.11
4070, 0.376258, 0.16726, 0.171204, 0.103157, 0.094758, 0.072739, 0.014625, 0.552611, 0.530922, 0.657447, 0.585916, 16.72
4071, 0.40886, 0.16376, 0.160546, 0.097892, 0.088028, 0.074283, 0.006631, 0.4515, 0.281688, 0.384128, 0.492841, 18.38
4072, 0.400636, 0.163221, 0.161513, 0.109018, 0.090087, 0.070527, 0.004998, 0.69936, 0.43737, 0.554164, 0.468198, 16.85
4073, 0.393331, 0.152654, 0.163775, 0.105371, 0.096919, 0.078181, 0.009768, 0.396653, 0.463638, 0.540368, 0.369939, 15.35
4074, 0.344947, 0.176919, 0.179261, 0.116771, 0.095431, 0.075216, 0.011454, 0.506903, 0.580882, 0.661839, 0.650193, 19.18
4075, 0.358003, 0.169823, 0.175924, 0.111066, 0.097843, 0.07777, 0.009571, 0.493202, 0.561814, 0.59722, 0.463162, 19.59
4076, 0.382972, 0.165484, 0.168127, 0.105729, 0.092728, 0.070474, 0.014486, 0.439873, 0.618296, 0.638471, 0.475184, 19.11
4077, 0.416559, 0.166439, 0.159521, 0.100237, 0.081462, 0.070086, 0.005697, 0.465215, 0.436159, 0.559418, 0.520989, 17.04
4078, 0.36139, 0.176496, 0.167762, 0.102534, 0.10539, 0.081128, 0.0053, 0.54528, 0.669907, 0.700162, 0.522881, 20.09
4079, 0.407153, 0.169523, 0.158898, 0.09855, 0.09321, 0.067623, 0.005043, 0.618697, 0.472328, 0.614988, 0.507216, 18.41
4080, 0.34329, 0.168984, 0.178733, 0.118771, 0.104833, 0.073791, 0.011597, 0.586893, 0.6726, 0.736457, 0.579321, 20.25
4081, 0.359913, 0.167494, 0.177696, 0.112091, 0.097533, 0.074556, 0.010717, 0.460573, 0.603265, 0.667007, 0.580277, 18.57
4082, 0.404001, 0.165685, 0.153032, 0.103642, 0.089398, 0.073197, 0.011044, 0.401952, 0.499989, 0.587645, 0.508285, 17.66
4083, 0.403206, 0.16373, 0.164131, 0.100624, 0.08948, 0.072828, 0.006001, 0.632803, 0.440019, 0.529376, 0.455782, 17.36
4084, 0.368767, 0.164725, 0.177315, 0.110479, 0.098294, 0.071051, 0.009369, 0.441346, 0.582956, 0.621326, 0.560751, 17.58
4085, 0.363714, 0.162747, 0.178342, 0.110665, 0.097078, 0.078178, 0.009277, 0.636139, 0.545711, 0.62111, 0.504564, 18.51
4086, 0.372642, 0.166026, 0.165698, 0.109797, 0.098916, 0.076424, 0.010498, 0.600543, 0.777236, 0.776185, 0.568699, 18.75
4087, 0.376359, 0.162656, 0.171896, 0.105805, 0.09842, 0.069765, 0.015099, 0.532325, 0.511585, 0.612584, 0.386857, 18.28
4088, 0.398673, 0.167042, 0.158795, 0.108851, 0.08671, 0.068291, 0.011638, 0.457342, 0.5183, 0.543509, 0.54144, 17.12
4089, 0.406313, 0.165218, 0.167254, 0.101262, 0.082554, 0.068449, 0.008951, 0.39519, 0.499875, 0.626285, 0.568701, 17.96
4090, 0.36303, 0.168102, 0.15953, 0.126354, 0.099075, 0.063846, 0.020064, 0.185795, 0.390151, 0.556819, 0.408781, 21
4091, 0.397422, 0.166334, 0.165177, 0.10117, 0.091562, 0.07091, 0.007425, 0.597525, 0.403621, 0.563148, 0.352837, 18.41
4092, 0.403941, 0.167976, 0.158997, 0.10203, 0.092958, 0.067511, 0.006587, 0.553188, 0.439387, 0.548194, 0.503427, 16.85
4093, 0.376909, 0.169926, 0.169816, 0.103254, 0.096285, 0.067787, 0.016023, 0.557735, 0.545893, 0.726579, 0.675783, 18.64
4094, 0.374601, 0.170097, 0.167802, 0.105121, 0.098074, 0.068831, 0.015473, 0.703005, 0.588209, 0.744462, 0.579026, 20.13
4095, 0.399394, 0.174397, 0.155279, 0.099505, 0.086597, 0.071129, 0.013699, 0.416697, 0.463186, 0.537108, 0.605651, 17.73
4096, 0.424674, 0.164119, 0.147805, 0.103638, 0.088977, 0.065368, 0.00542, 0.498856, 0.345124, 0.460402, 0.412441, 18.17
4097, 0.399601, 0.165483, 0.163451, 0.102303, 0.092197, 0.070796, 0.00617, 0.633602, 0.579429, 0.600035, 0.44997, 17.64
4098, 0.356493, 0.162526, 0.168413, 0.114244, 0.104311, 0.083806, 0.010207, 0.419899, 0.750722, 0.650123, 0.42752, 19.36
4099, 0.3762, 0.161968, 0.168042, 0.106302, 0.09946, 0.071197, 0.01683, 0.717108, 0.600047, 0.702242, 0.665335, 19.99
4100, 0.35063, 0.15793, 0.165956, 0.125804, 0.110613, 0.078304, 0.010764, 0.43566, 0.509811, 0.690526, 0.525794, 19.44
4101, 0.390322, 0.167583, 0.176113, 0.095759, 0.088958, 0.074946, 0.006318, 0.430085, 0.471229, 0.577731, 0.534276, 19.37
4102, 0.375802, 0.160387, 0.16224, 0.116035, 0.098316, 0.071774, 0.015444, 0.53354, 0.607405, 0.611502, 0.338124, 18.76
4103, 0.378049, 0.166945, 0.182818, 0.102345, 0.09285, 0.071341, 0.005654, 0.522456, 0.547579, 0.516118, 0.629576, 15.04
4104, 0.372308, 0.159527, 0.167046, 0.117251, 0.100355, 0.071752, 0.011761, 0.508257, 0.526152, 0.5945, 0.369734, 18.71
4105, 0.414142, 0.161189, 0.156063, 0.097054, 0.09028, 0.068932, 0.01234, 0.383855, 0.423507, 0.530216, 0.534814, 18.71
4106, 0.379953, 0.158189, 0.160556, 0.111798, 0.097259, 0.077411, 0.014835, 0.414561, 0.440646, 0.586721, 0.398121, 19.46
4107, 0.408455, 0.168864, 0.15721, 0.097919, 0.086703, 0.071438, 0.009411, 0.469586, 0.556202, 0.683531, 0.569555, 19.13
4108, 0.356073, 0.169635, 0.174391, 0.113794, 0.10195, 0.074755, 0.009402, 0.681687, 0.736229, 0.838366, 0.601671, 19.96
4109, 0.351154, 0.167685, 0.17825, 0.115774, 0.103148, 0.073479, 0.01051, 0.407853, 0.635141, 0.717569, 0.479869, 20.99
4110, 0.350543, 0.165853, 0.178558, 0.113139, 0.109246, 0.07348, 0.00918, 0.635854, 0.701221, 0.845453, 0.566944, 21.3
4111, 0.375394, 0.166718, 0.170403, 0.104438, 0.096521, 0.071766, 0.014758, 0.645054, 0.518797, 0.731133, 0.60151, 18.05
4112, 0.399578, 0.151435, 0.160183, 0.106245, 0.094305, 0.076717, 0.011536, 0.421147, 0.4946, 0.579657, 0.449125, 17.39
4113, 0.390009, 0.146982, 0.164708, 0.10785, 0.099197, 0.078191, 0.013062, 0.398508, 0.664108, 0.586486, 0.268095, 19.82
4114, 0.408528, 0.166254, 0.153207, 0.102059, 0.085532, 0.07316, 0.011261, 0.451544, 0.42789, 0.505906, 0.482821, 19.78
4115, 0.354581, 0.172965, 0.172983, 0.11331, 0.098879, 0.077685, 0.009597, 0.452675, 0.569687, 0.651895, 0.555866, 19.88
4116, 0.360749, 0.164216, 0.182525, 0.113037, 0.095279, 0.073183, 0.011011, 0.419462, 0.655994, 0.747354, 0.582691, 20.03
4117, 0.390599, 0.157302, 0.157117, 0.116473, 0.091394, 0.076309, 0.010806, 0.460622, 0.473591, 0.532873, 0.312593, 19.82
4118, 0.40402, 0.167029, 0.158268, 0.10497, 0.083972, 0.071937, 0.009804, 0.357211, 0.520992, 0.588542, 0.561354, 18.15
4119, 0.336508, 0.174916, 0.183983, 0.117283, 0.107626, 0.073905, 0.005779, 0.468509, 0.457066, 0.620549, 0.511012, 18.21
4120, 0.404113, 0.165907, 0.154546, 0.11239, 0.08379, 0.068561, 0.010692, 0.523268, 0.446326, 0.637761, 0.610539, 17.89
4121, 0.379358, 0.152572, 0.164802, 0.1183, 0.096944, 0.074976, 0.013047, 0.417377, 0.526825, 0.718845, 0.376738, 19.79
4122, 0.355826, 0.170559, 0.176025, 0.122485, 0.093667, 0.069396, 0.012042, 0.522714, 0.725591, 0.748857, 0.380661, 21.45
4123, 0.346997, 0.168603, 0.181792, 0.115867, 0.101728, 0.075588, 0.009426, 0.581294, 0.672271, 0.745196, 0.65501, 19.09
4124, 0.375088, 0.156154, 0.160237, 0.115859, 0.099472, 0.08035, 0.01284, 0.394181, 0.563271, 0.575859, 0.350171, 20.01
4125, 0.392218, 0.169025, 0.162242, 0.10533, 0.090863, 0.070947, 0.009376, 0.404722, 0.495388, 0.714939, 0.506462, 21.54
4126, 0.37287, 0.16283, 0.177308, 0.109702, 0.095041, 0.071968, 0.010281, 0.645583, 0.656218, 0.7292, 0.627411, 18.64
4127, 0.376232, 0.167994, 0.172605, 0.105304, 0.094581, 0.076339, 0.006945, 0.739811, 0.490823, 0.677401, 0.560781, 19.1
4128, 0.357368, 0.164999, 0.176058, 0.114644, 0.101097, 0.074961, 0.010875, 0.489431, 0.495997, 0.566447, 0.591134, 16.34
4129, 0.370046, 0.155425, 0.170046, 0.113724, 0.104172, 0.07667, 0.009918, 0.572824, 0.510916, 0.627291, 0.457191, 18.68
4130, 0.360667, 0.162386, 0.174339, 0.112999, 0.10178, 0.077215, 0.010614, 0.541027, 0.585623, 0.537681, 0.495632, 20.04
4131, 0.378067, 0.153584, 0.167269, 0.112958, 0.099497, 0.077211, 0.011413, 0.516652, 0.647874, 0.636738, 0.394389, 17.29
4132, 0.353599, 0.172654, 0.175993, 0.116364, 0.097891, 0.072074, 0.011425, 0.548275, 0.695588, 0.812378, 0.514868, 21.39
4133, 0.383522, 0.173262, 0.159329, 0.113569, 0.092623, 0.064497, 0.013198, 0.455759, 0.480478, 0.734127, 0.539631, 19.58
4134, 0.400542, 0.169666, 0.153323, 0.107184, 0.087078, 0.072062, 0.010144, 0.421175, 0.531584, 0.591198, 0.443861, 17.52
4135, 0.380187, 0.149929, 0.16524, 0.111682, 0.106804, 0.075212, 0.010946, 0.554884, 0.636469, 0.66696, 0.389265, 19.02
4136, 0.373206, 0.154096, 0.164802, 0.114346, 0.105206, 0.076311, 0.012034, 0.395527, 0.514319, 0.524452, 0.393095, 19.33
4137, 0.416324, 0.154634, 0.147902, 0.093974, 0.098286, 0.074524, 0.014355, 0.540692, 0.442723, 0.508958, 0.456671, 16.23
4138, 0.436033, 0.147743, 0.134287, 0.095166, 0.099627, 0.073339, 0.013805, 0.353596, 0.114874, 0.400407, 0.499088, 19.89
4139, 0.42974, 0.151976, 0.141923, 0.091732, 0.099854, 0.072901, 0.011874, 0.386221, 0.240962, 0.384003, 0.539814, 19.99
4140, 0.382061, 0.166703, 0.17165, 0.10014, 0.096425, 0.069892, 0.013129, 0.605629, 0.456082, 0.589928, 0.510687, 18.22
4141, 0.421907, 0.15268, 0.143707, 0.094966, 0.097847, 0.073606, 0.015286, 0.362967, 0.314842, 0.535821, 0.467064, 19.27
4142, 0.425513, 0.15104, 0.143323, 0.090048, 0.100536, 0.073636, 0.015905, 0.432415, 0.273989, 0.443688, 0.450319, 20.11
4143, 0.40929, 0.165195, 0.162898, 0.097123, 0.086593, 0.070014, 0.008887, 0.317032, 0.408295, 0.626556, 0.464532, 19.19
4144, 0.396363, 0.167153, 0.160209, 0.104381, 0.087223, 0.071994, 0.012676, 0.464334, 0.447158, 0.5551, 0.525492, 17.36
4145, 0.43061, 0.145406, 0.14399, 0.092859, 0.096072, 0.076723, 0.014339, 0.45261, 0.419103, 0.500405, 0.431788, 20.25
4146, 0.355016, 0.165653, 0.180962, 0.114126, 0.099591, 0.075568, 0.009082, 0.589913, 0.624111, 0.732106, 0.512058, 19.29
4147, 0.353458, 0.171951, 0.164191, 0.125134, 0.099893, 0.069817, 0.015556, 0.339803, 0.427678, 0.580743, 0.363506, 19.04
4148, 0.389984, 0.17378, 0.163087, 0.106896, 0.088988, 0.06635, 0.010914, 0.40328, 0.441439, 0.771576, 0.510143, 18.79
4149, 0.382728, 0.152126, 0.16104, 0.11008, 0.100724, 0.081644, 0.011658, 0.4074, 0.333002, 0.500858, 0.390892, 18.8
4150, 0.341365, 0.170471, 0.181885, 0.116509, 0.104231, 0.074474, 0.011065, 0.427415, 0.674854, 0.656012, 0.515286, 17.21
4151, 0.402741, 0.163897, 0.170444, 0.09813, 0.090341, 0.068567, 0.005879, 0.598378, 0.448579, 0.620792, 0.567973, 16.96
4152, 0.361162, 0.16548, 0.173778, 0.113338, 0.097168, 0.077808, 0.011266, 0.542179, 0.664784, 0.622952, 0.539457, 18.68
4153, 0.363066, 0.166679, 0.171928, 0.110743, 0.101648, 0.076149, 0.009787, 0.468955, 0.678418, 0.746587, 0.568705, 20.43
4154, 0.387599, 0.160758, 0.169657, 0.098679, 0.094984, 0.074619, 0.013704, 0.51986, 0.481514, 0.504642, 0.469367, 20.8
4155, 0.392922, 0.152823, 0.158697, 0.108638, 0.100611, 0.074304, 0.012004, 0.529016, 0.549314, 0.596289, 0.447648, 18.32
4156, 0.371963, 0.16598, 0.165313, 0.117948, 0.0997, 0.070509, 0.008586, 0.479189, 0.625565, 0.617539, 0.508956, 17.24
4157, 0.376162, 0.154959, 0.165639, 0.113968, 0.10014, 0.074559, 0.014573, 0.551614, 0.493923, 0.641153, 0.448721, 17.76
4158, 0.362055, 0.161846, 0.172975, 0.122179, 0.098011, 0.071511, 0.011423, 0.518229, 0.526596, 0.686617, 0.467139, 21.53
4159, 0.368015, 0.159726, 0.168289, 0.112333, 0.10366, 0.07548, 0.012498, 0.552293, 0.541604, 0.604308, 0.429102, 17.79
4160, 0.397668, 0.169555, 0.165398, 0.102831, 0.088732, 0.069626, 0.00619, 0.615332, 0.375842, 0.501871, 0.596628, 20.6
4161, 0.383708, 0.169014, 0.167533, 0.104255, 0.096334, 0.073339, 0.005817, 0.49273, 0.444204, 0.53117, 0.553579, 15.97
4162, 0.382866, 0.170388, 0.165859, 0.10677, 0.093517, 0.074858, 0.005741, 0.511331, 0.516223, 0.501921, 0.350361, 20.36
4163, 0.390104, 0.17614, 0.164915, 0.10036, 0.091305, 0.070931, 0.006244, 0.561974, 0.46206, 0.63822, 0.592866, 18.4
4164, 0.381976, 0.153375, 0.1629, 0.109189, 0.106246, 0.076623, 0.009691, 0.406405, 0.468194, 0.639761, 0.379273, 21.03
4165, 0.353236, 0.16693, 0.183262, 0.109059, 0.100299, 0.076783, 0.010431, 0.389839, 0.531384, 0.581578, 0.550816, 18.32
4166, 0.382434, 0.15622, 0.162202, 0.10915, 0.10273, 0.074864, 0.012401, 0.552532, 0.462078, 0.590357, 0.370465, 17.68
4167, 0.348089, 0.170651, 0.172243, 0.117383, 0.106536, 0.074506, 0.010591, 0.615738, 0.748536, 0.723365, 0.542612, 19.51
4168, 0.358025, 0.170884, 0.172307, 0.113047, 0.099728, 0.07444, 0.011567, 0.675234, 0.583476, 0.699092, 0.468765, 19.12
4169, 0.386242, 0.155063, 0.158338, 0.111955, 0.101799, 0.075305, 0.011297, 0.542221, 0.549856, 0.668398, 0.353634, 19.97
4170, 0.379192, 0.150661, 0.170097, 0.111445, 0.098888, 0.076341, 0.013376, 0.505381, 0.593917, 0.566808, 0.373622, 19.1
4171, 0.380453, 0.167714, 0.170571, 0.099578, 0.095173, 0.072375, 0.014136, 0.433991, 0.440917, 0.574429, 0.599913, 18.88
4172, 0.417392, 0.165198, 0.15188, 0.104948, 0.084507, 0.066137, 0.009939, 0.449518, 0.450542, 0.584121, 0.547246, 17.34
4173, 0.387333, 0.16491, 0.164339, 0.104964, 0.09857, 0.074706, 0.005178, 0.503362, 0.466782, 0.603634, 0.449999, 17.1
4174, 0.395733, 0.153303, 0.157747, 0.107199, 0.097481, 0.076107, 0.012429, 0.503813, 0.530033, 0.5415, 0.354954, 18.57
4175, 0.398866, 0.167274, 0.168342, 0.097379, 0.090789, 0.071276, 0.006075, 0.556511, 0.504288, 0.586438, 0.495052, 19.53
4176, 0.406764, 0.165643, 0.163433, 0.101074, 0.090861, 0.06762, 0.004604, 0.677295, 0.590931, 0.614397, 0.424891, 18.85
4177, 0.40166, 0.163952, 0.160756, 0.106265, 0.089331, 0.072527, 0.00551, 0.572034, 0.554997, 0.575993, 0.481965, 16.48
4178, 0.359201, 0.172704, 0.181698, 0.110476, 0.096758, 0.072728, 0.006435, 0.550177, 0.355929, 0.592719, 0.538175, 18.93
4179, 0.412508, 0.161917, 0.164207, 0.096436, 0.090517, 0.06926, 0.005156, 0.594143, 0.447579, 0.614344, 0.470394, 17.94
4180, 0.394232, 0.169577, 0.162692, 0.106148, 0.091822, 0.070481, 0.005048, 0.63603, 0.446, 0.637245, 0.468627, 18.07
4181, 0.352372, 0.17135, 0.172411, 0.118, 0.101874, 0.073974, 0.010019, 0.499164, 0.724552, 0.735736, 0.473637, 19.67
4182, 0.363169, 0.172691, 0.171074, 0.111023, 0.098032, 0.072399, 0.011613, 0.705286, 0.705484, 0.728992, 0.48883, 17.89
4183, 0.39334, 0.148168, 0.159756, 0.1072, 0.102788, 0.076922, 0.011826, 0.473553, 0.50187, 0.514302, 0.311959, 19.36
4184, 0.358087, 0.165289, 0.173516, 0.112458, 0.106361, 0.075437, 0.008851, 0.375345, 0.589576, 0.63324, 0.49674, 18.17
4185, 0.383803, 0.160444, 0.174153, 0.106269, 0.091125, 0.070386, 0.01382, 0.524755, 0.422339, 0.4553, 0.501282, 18.46
4186, 0.370981, 0.172917, 0.172312, 0.099875, 0.093845, 0.073518, 0.016551, 0.724925, 0.437559, 0.761663, 0.732647, 20.96
4187, 0.371997, 0.168395, 0.170528, 0.109592, 0.098332, 0.073643, 0.007513, 0.452427, 0.444066, 0.449212, 0.393806, 17.65
4188, 0.374613, 0.173263, 0.176619, 0.103202, 0.094239, 0.073123, 0.004942, 0.6119, 0.536577, 0.622415, 0.525071, 18.78
