number, whites, reds, blues, greens, yellows, magentas, blacks, overlaps, density, texture, drips, weight
3015, 0.352614, 0.173158, 0.183031, 0.11276, 0.0917, 0.076124, 0.010613, 0.447762, 0.419909, 0.556019, 0.652044, 19.17
3016, 0.371524, 0.168208, 0.170652, 0.111023, 0.094002, 0.071779, 0.012812, 0.503068, 0.445173, 0.512278, 0.362667, 17.75
3017, 0.365915, 0.17362, 0.171491, 0.111115, 0.098024, 0.070628, 0.009207, 0.426365, 0.543485, 0.635091, 0.568551, 18.94
3018, 0.359132, 0.173931, 0.176794, 0.115972, 0.093321, 0.070873, 0.009977, 0.534905, 0.488344, 0.614587, 0.590284, 17.04
3019, 0.360492, 0.168334, 0.170877, 0.116909, 0.097304, 0.07243, 0.013653, 0.625283, 0.570548, 0.638961, 0.422995, 18
3020, 0.349969, 0.158739, 0.175449, 0.118627, 0.101452, 0.083329, 0.012435, 0.505412, 0.489338, 0.655427, 0.39935, 18.7
3021, 0.349922, 0.170976, 0.182921, 0.112164, 0.10191, 0.075141, 0.006966, 0.634394, 0.496194, 0.75889, 0.55355, 21.75
3022, 0.36881, 0.166065, 0.172734, 0.115844, 0.098213, 0.072568, 0.005766, 0.52735, 0.328889, 0.671239, 0.62029, 18.27
3023, 0.359688, 0.164767, 0.178715, 0.116246, 0.098228, 0.073939, 0.008417, 0.62145, 0.542216, 0.622444, 0.529421, 16.64
3024, 0.413273, 0.156965, 0.143457, 0.101938, 0.099269, 0.071719, 0.013379, 0.468435, 0.451408, 0.65465, 0.523772, 22.89
3025, 0.376263, 0.167489, 0.161116, 0.1098, 0.095945, 0.07751, 0.011878, 0.641506, 0.4384, 0.624912, 0.38862, 20.12
3026, 0.346533, 0.1738, 0.176372, 0.113931, 0.104577, 0.074349, 0.010438, 0.580988, 0.615613, 0.743999, 0.496472, 18.69
3027, 0.346866, 0.164217, 0.175107, 0.13013, 0.099152, 0.072497, 0.012031, 0.459129, 0.57232, 0.686747, 0.442767, 20.83
3028, 0.388342, 0.161169, 0.170244, 0.106887, 0.090377, 0.070289, 0.01269, 0.713198, 0.325223, 0.680002, 0.628252, 17.24
3029, 0.410779, 0.158552, 0.142968, 0.097556, 0.1005, 0.075035, 0.01461, 0.485013, 0.374427, 0.60363, 0.424854, 19.09
3030, 0.378436, 0.161804, 0.16395, 0.114019, 0.09427, 0.076208, 0.011314, 0.561911, 0.474019, 0.638764, 0.469669, 17.8
3031, 0.387723, 0.16842, 0.17295, 0.104687, 0.090949, 0.071499, 0.003772, 0.689739, 0.541107, 0.597672, 0.399046, 18.34
3032, 0.378685, 0.174253, 0.177553, 0.097229, 0.093229, 0.073871, 0.00518, 0.494083, 0.408322, 0.525478, 0.533948, 18.52
3033, 0.385914, 0.167583, 0.166968, 0.102186, 0.099465, 0.074156, 0.003727, 0.78491, 0.346009, 0.607783, 0.539656, 20.21
3034, 0.391607, 0.175337, 0.163822, 0.105523, 0.083544, 0.071198, 0.008969, 0.404087, 0.451896, 0.676256, 0.539793, 19.33
3035, 0.390089, 0.169494, 0.168667, 0.102825, 0.086907, 0.072753, 0.009264, 0.436345, 0.462414, 0.67171, 0.617142, 19.73
3036, 0.376496, 0.174705, 0.170974, 0.109792, 0.09296, 0.069701, 0.005372, 0.437169, 0.394674, 0.443972, 0.51823, 16.99
3037, 0.401269, 0.172478, 0.161307, 0.101308, 0.084341, 0.070162, 0.009135, 0.46106, 0.44449, 0.684994, 0.536749, 19.87
3038, 0.385055, 0.177496, 0.166701, 0.104785, 0.087733, 0.068005, 0.010224, 0.400305, 0.417459, 0.620717, 0.540733, 18.74
3039, 0.388465, 0.175582, 0.161376, 0.100589, 0.090939, 0.073381, 0.009668, 0.416147, 0.516258, 0.732157, 0.583319, 19.33
3040, 0.355271, 0.170038, 0.167752, 0.123458, 0.093621, 0.076951, 0.012908, 0.531961, 0.574893, 0.666808, 0.392956, 18.16
3041, 0.387378, 0.160159, 0.163204, 0.10692, 0.097398, 0.073796, 0.011146, 0.518003, 0.387407, 0.63214, 0.449847, 18.31
3042, 0.353456, 0.186832, 0.175883, 0.111125, 0.101995, 0.065915, 0.004795, 0.683271, 0.649429, 0.651087, 0.37473, 18.29
3043, 0.398885, 0.171555, 0.16057, 0.106157, 0.084793, 0.069262, 0.008777, 0.567026, 0.498029, 0.558593, 0.617688, 16.35
3044, 0.38341, 0.166147, 0.166203, 0.107605, 0.095474, 0.0756, 0.005561, 0.48801, 0.391388, 0.492191, 0.505026, 19.85
3045, 0.389469, 0.174871, 0.161847, 0.105314, 0.088768, 0.071383, 0.008348, 0.521045, 0.545683, 0.671565, 0.486307, 17.83
3046, 0.380557, 0.164694, 0.169666, 0.108903, 0.094281, 0.067588, 0.01431, 0.6942, 0.373002, 0.607333, 0.701409, 19.02
3047, 0.397047, 0.158599, 0.146584, 0.112556, 0.10509, 0.070036, 0.010089, 0.413469, 0.471997, 0.548004, 0.274765, 19.16
3048, 0.389787, 0.160839, 0.150511, 0.109943, 0.107859, 0.0693, 0.011761, 0.52452, 0.505402, 0.644093, 0.407838, 16.51
3049, 0.393567, 0.16612, 0.167998, 0.101517, 0.09384, 0.073036, 0.003921, 0.813994, 0.396763, 0.604221, 0.432419, 16.41
3050, 0.40096, 0.162439, 0.171763, 0.100277, 0.092405, 0.069364, 0.002792, 0.516576, 0.587797, 0.596648, 0.428322, 18.58
3051, 0.369006, 0.163165, 0.184832, 0.113571, 0.09404, 0.068431, 0.006954, 0.846462, 0.485332, 0.716115, 0.673473, 17.9
3052, 0.33661, 0.176866, 0.184979, 0.120311, 0.097085, 0.07439, 0.009758, 0.621576, 0.532841, 0.689823, 0.601116, 18.66
3053, 0.370718, 0.175459, 0.168488, 0.105768, 0.09367, 0.071607, 0.014289, 0.772939, 0.47402, 0.700035, 0.634785, 19.5
3054, 0.373905, 0.1727, 0.172737, 0.108711, 0.08961, 0.06994, 0.012397, 0.609714, 0.436282, 0.582883, 0.490077, 17.97
3055, 0.396743, 0.166769, 0.168735, 0.104212, 0.091415, 0.067638, 0.004488, 0.583958, 0.459383, 0.577899, 0.457298, 18.25
3056, 0.40194, 0.163145, 0.165518, 0.102128, 0.09452, 0.06806, 0.004689, 0.556645, 0.448923, 0.49518, 0.382778, 19.36
3057, 0.387339, 0.168665, 0.17157, 0.106405, 0.094638, 0.066263, 0.00512, 0.556602, 0.437873, 0.559055, 0.426908, 17.58
3058, 0.395934, 0.171161, 0.16667, 0.106759, 0.086521, 0.066843, 0.006112, 0.783335, 0.454269, 0.612454, 0.470473, 20.23
3059, 0.398844, 0.171738, 0.17567, 0.096392, 0.084244, 0.068828, 0.004283, 0.582175, 0.376983, 0.549242, 0.451907, 17.4
3060, 0.360957, 0.173352, 0.170189, 0.11852, 0.096212, 0.069773, 0.010996, 0.664832, 0.63074, 0.732584, 0.538977, 19.62
3061, 0.357475, 0.172699, 0.178434, 0.111101, 0.095458, 0.075182, 0.009651, 0.460469, 0.595492, 0.704551, 0.587205, 19.06
3062, 0.346797, 0.174111, 0.173778, 0.121175, 0.096695, 0.078507, 0.008937, 0.585137, 0.454751, 0.672774, 0.534284, 18.21
3063, 0.329163, 0.178932, 0.182107, 0.120633, 0.102743, 0.0766, 0.009822, 0.707276, 0.688983, 0.887153, 0.581149, 20.15
3064, 0.36755, 0.165756, 0.171347, 0.113998, 0.096321, 0.073993, 0.011034, 0.640962, 0.595378, 0.595145, 0.447482, 17.71
3065, 0.395184, 0.156986, 0.152784, 0.109984, 0.101225, 0.070953, 0.012885, 0.399771, 0.293727, 0.417029, 0.275978, 15.5
3066, 0.391561, 0.171642, 0.17168, 0.097941, 0.089954, 0.072645, 0.004577, 0.489378, 0.486094, 0.528257, 0.472466, 19.04
3067, 0.343152, 0.17978, 0.173376, 0.121202, 0.098929, 0.075023, 0.008538, 0.781435, 0.599851, 0.766133, 0.584608, 20.83
3068, 0.353353, 0.165196, 0.175287, 0.11148, 0.101203, 0.081171, 0.01231, 0.525225, 0.648815, 0.658862, 0.348735, 17.61
3069, 0.363246, 0.174298, 0.174686, 0.107775, 0.095658, 0.071295, 0.013042, 0.664237, 0.533022, 0.63716, 0.509058, 18.99
3070, 0.373051, 0.166291, 0.176856, 0.103085, 0.093, 0.073993, 0.013724, 0.704863, 0.597682, 0.758557, 0.627977, 21.08
3071, 0.399297, 0.167066, 0.168539, 0.104754, 0.086083, 0.069806, 0.004456, 0.590676, 0.382454, 0.529206, 0.587701, 17.55
3072, 0.343058, 0.174648, 0.173935, 0.112969, 0.103475, 0.08158, 0.010335, 0.544937, 0.599843, 0.696046, 0.517052, 18.86
3073, 0.368375, 0.171632, 0.174653, 0.108863, 0.091969, 0.07034, 0.014168, 0.548783, 0.406406, 0.597887, 0.643411, 17.57
3074, 0.372039, 0.171786, 0.161194, 0.115038, 0.092536, 0.076463, 0.010944, 0.371214, 0.408964, 0.576986, 0.358524, 17.61
3075, 0.382417, 0.158613, 0.159521, 0.114071, 0.097129, 0.076313, 0.011937, 0.529759, 0.536962, 0.655247, 0.286789, 19.97
3076, 0.383227, 0.165104, 0.167268, 0.103467, 0.095201, 0.072196, 0.013537, 0.724943, 0.564827, 0.722015, 0.595963, 20.71
3077, 0.376407, 0.157435, 0.171645, 0.112114, 0.095787, 0.074483, 0.012129, 0.509606, 0.47865, 0.575871, 0.39445, 18.96
3078, 0.395433, 0.153063, 0.162403, 0.104437, 0.095043, 0.07954, 0.010082, 0.475767, 0.413909, 0.536307, 0.440265, 16.03
3079, 0.406154, 0.15284, 0.145211, 0.104315, 0.097924, 0.074836, 0.018718, 0.424277, 0.196515, 0.583577, 0.506445, 18.02
3080, 0.352265, 0.173468, 0.182436, 0.109859, 0.097828, 0.075622, 0.008522, 0.530747, 0.743827, 0.717213, 0.495869, 21.06
3081, 0.337559, 0.180578, 0.177032, 0.115443, 0.100787, 0.078754, 0.009847, 0.565142, 0.596183, 0.690928, 0.473678, 17.17
3082, 0.379147, 0.152426, 0.170467, 0.107915, 0.102284, 0.077611, 0.010151, 0.460532, 0.610809, 0.664851, 0.418638, 18.85
3083, 0.350723, 0.169451, 0.17561, 0.114756, 0.102862, 0.076602, 0.009995, 0.539558, 0.534186, 0.589925, 0.53461, 18.66
3084, 0.348168, 0.172551, 0.185925, 0.10992, 0.097829, 0.075707, 0.0099, 0.576555, 0.569098, 0.699892, 0.52939, 19.35
3085, 0.351917, 0.177439, 0.176345, 0.112991, 0.101823, 0.074674, 0.004811, 0.537649, 0.56501, 0.556105, 0.524254, 18.45
3086, 0.383578, 0.172334, 0.171573, 0.102743, 0.088888, 0.075869, 0.005015, 0.569999, 0.41028, 0.483073, 0.433624, 18.35
3087, 0.337363, 0.17616, 0.186694, 0.113405, 0.106944, 0.070994, 0.008441, 0.631825, 0.669501, 0.878708, 0.525479, 20.4
3088, 0.379558, 0.1679, 0.165976, 0.11051, 0.09182, 0.070217, 0.014018, 0.651156, 0.468055, 0.646677, 0.637073, 19.29
3089, 0.382379, 0.169738, 0.170694, 0.103776, 0.090749, 0.06791, 0.014754, 0.785183, 0.636233, 0.69072, 0.571263, 19.29
3090, 0.340425, 0.176109, 0.18186, 0.120312, 0.097873, 0.072922, 0.010501, 0.543977, 0.527966, 0.726786, 0.639679, 19.72
3091, 0.341582, 0.171301, 0.17772, 0.11524, 0.099991, 0.083907, 0.010259, 0.572721, 0.455843, 0.672318, 0.536083, 19.65
3092, 0.342725, 0.176302, 0.182773, 0.112347, 0.099113, 0.07697, 0.00977, 0.604616, 0.574693, 0.686272, 0.417591, 19.42
3093, 0.344218, 0.175505, 0.175284, 0.116144, 0.098014, 0.080638, 0.010197, 0.672592, 0.464045, 0.699326, 0.636299, 19.68
3094, 0.375201, 0.17249, 0.169879, 0.107087, 0.097309, 0.072218, 0.005814, 0.721786, 0.509306, 0.635666, 0.337866, 18.13
3095, 0.387495, 0.168114, 0.168394, 0.104007, 0.097391, 0.070854, 0.003746, 0.627787, 0.50431, 0.555952, 0.428186, 18.53
3096, 0.410253, 0.167802, 0.167049, 0.10288, 0.076944, 0.066041, 0.009031, 0.528655, 0.379688, 0.598409, 0.684493, 16.66
3097, 0.37285, 0.171968, 0.168905, 0.107222, 0.094989, 0.068308, 0.015758, 0.81403, 0.472478, 0.719047, 0.603745, 19.11
3098, 0.370668, 0.172108, 0.165692, 0.103758, 0.094673, 0.078678, 0.014423, 0.568078, 0.468343, 0.727226, 0.567045, 21.5
3099, 0.361789, 0.166193, 0.174236, 0.112664, 0.094876, 0.074743, 0.015498, 0.594807, 0.415178, 0.665103, 0.550187, 17.32
3100, 0.364781, 0.170503, 0.173004, 0.108429, 0.096845, 0.0725, 0.013937, 0.652322, 0.562153, 0.677032, 0.602675, 19.88
3101, 0.356392, 0.164318, 0.183325, 0.10903, 0.102381, 0.0754, 0.009153, 0.527867, 0.550115, 0.666791, 0.476922, 18.12
3102, 0.376185, 0.16647, 0.159536, 0.115387, 0.09702, 0.074872, 0.01053, 0.443295, 0.533991, 0.602213, 0.41276, 17.73
3103, 0.362008, 0.160355, 0.169702, 0.116393, 0.09714, 0.083101, 0.011302, 0.483107, 0.657235, 0.677166, 0.381807, 20.4
3104, 0.370174, 0.166448, 0.165766, 0.110707, 0.096726, 0.07734, 0.012838, 0.391127, 0.408309, 0.501905, 0.418103, 17.35
3105, 0.380542, 0.162581, 0.159149, 0.111623, 0.09553, 0.076006, 0.01457, 0.639333, 0.552903, 0.61014, 0.48902, 17.85
3106, 0.348668, 0.168227, 0.178912, 0.120786, 0.099543, 0.07504, 0.008825, 0.641649, 0.611604, 0.710852, 0.53816, 19.66
3107, 0.361731, 0.1691, 0.172942, 0.113854, 0.096003, 0.076902, 0.009468, 0.589361, 0.676734, 0.757975, 0.495548, 18.59
3108, 0.351021, 0.171676, 0.177643, 0.114676, 0.100399, 0.073766, 0.010818, 0.507776, 0.543503, 0.634068, 0.469946, 19.49
3109, 0.35099, 0.17468, 0.177061, 0.114951, 0.095628, 0.076598, 0.010092, 0.543252, 0.58993, 0.690853, 0.552379, 18.25
3110, 0.415419, 0.160591, 0.162573, 0.099156, 0.086142, 0.068153, 0.007966, 0.483933, 0.347948, 0.616832, 0.545632, 17.42
3111, 0.371196, 0.174053, 0.175029, 0.104785, 0.094751, 0.075454, 0.004732, 0.728464, 0.432474, 0.610034, 0.561145, 14.71
3112, 0.361379, 0.169658, 0.170248, 0.112011, 0.099485, 0.077792, 0.009426, 0.66532, 0.674027, 0.698633, 0.392504, 17.6
3113, 0.383753, 0.162456, 0.170551, 0.105649, 0.090662, 0.071295, 0.015634, 0.684287, 0.515986, 0.714821, 0.657316, 19.41
3114, 0.340764, 0.174726, 0.179472, 0.117587, 0.100695, 0.076049, 0.010707, 0.526413, 0.474108, 0.665958, 0.538431, 17.94
3115, 0.377031, 0.164052, 0.171432, 0.10938, 0.097148, 0.067164, 0.013793, 0.729453, 0.39465, 0.70843, 0.716898, 16.24
3116, 0.381687, 0.170464, 0.163646, 0.106592, 0.105145, 0.067353, 0.005113, 0.597384, 0.620769, 0.756406, 0.512648, 18.46
3117, 0.364485, 0.181084, 0.17783, 0.110206, 0.094762, 0.066889, 0.004744, 0.698161, 0.542061, 0.65767, 0.588215, 17.74
3118, 0.335645, 0.174748, 0.182241, 0.116592, 0.096847, 0.083181, 0.010746, 0.403962, 0.446753, 0.584782, 0.535727, 18.25
3119, 0.364914, 0.168761, 0.182227, 0.103935, 0.092882, 0.072471, 0.014811, 0.598215, 0.552818, 0.593452, 0.505201, 17.66
3120, 0.360113, 0.168951, 0.183038, 0.103861, 0.096445, 0.080322, 0.007271, 0.548876, 0.583068, 0.654474, 0.564296, 18.07
3121, 0.340055, 0.17348, 0.181251, 0.11507, 0.106489, 0.074946, 0.00871, 0.59597, 0.609188, 0.836214, 0.559612, 20.58
3122, 0.398653, 0.171235, 0.158128, 0.107542, 0.083924, 0.071001, 0.009517, 0.465117, 0.465455, 0.589972, 0.577204, 17.67
3123, 0.370686, 0.162621, 0.165795, 0.110646, 0.098354, 0.078504, 0.013393, 0.511465, 0.531491, 0.599488, 0.400974, 17.34
3124, 0.401087, 0.166158, 0.173028, 0.096488, 0.093806, 0.065593, 0.003839, 0.670529, 0.554121, 0.60256, 0.501478, 17.81
3125, 0.358819, 0.168284, 0.175053, 0.11584, 0.099972, 0.072567, 0.009465, 0.768316, 0.541812, 0.702884, 0.514831, 19.42
3126, 0.37886, 0.162593, 0.155508, 0.111458, 0.106495, 0.071615, 0.013471, 0.367937, 0.41276, 0.62274, 0.375506, 18.14
3127, 0.353769, 0.172544, 0.179298, 0.113952, 0.09879, 0.072211, 0.009435, 0.663396, 0.523375, 0.668312, 0.528741, 19.09
3128, 0.3626, 0.162479, 0.179046, 0.116135, 0.099549, 0.070319, 0.009871, 0.586836, 0.655654, 0.781819, 0.495306, 18.7
3129, 0.326016, 0.184335, 0.181798, 0.130336, 0.095679, 0.073194, 0.008641, 0.508568, 0.565981, 0.723471, 0.652799, 18.61
3130, 0.391971, 0.152114, 0.168331, 0.108528, 0.094438, 0.075668, 0.00895, 0.586827, 0.422441, 0.628573, 0.502356, 18.04
3131, 0.377295, 0.161303, 0.162759, 0.114853, 0.094098, 0.07843, 0.011262, 0.471705, 0.500171, 0.495331, 0.268285, 17.41
3132, 0.398849, 0.165967, 0.165893, 0.107025, 0.088099, 0.068803, 0.005365, 0.507167, 0.491894, 0.528668, 0.342532, 17.57
3133, 0.366543, 0.176389, 0.183096, 0.103055, 0.093897, 0.071971, 0.005049, 0.518621, 0.510118, 0.609488, 0.471653, 19.7
3134, 0.360874, 0.1717, 0.176894, 0.112636, 0.102007, 0.070324, 0.005565, 0.747705, 0.477279, 0.684333, 0.462049, 18.05
3135, 0.357693, 0.175569, 0.169883, 0.115305, 0.095211, 0.075932, 0.010408, 0.584807, 0.633969, 0.724973, 0.451073, 21.43
3136, 0.415718, 0.155028, 0.148844, 0.092328, 0.097902, 0.077644, 0.012536, 0.498235, 0.30057, 0.658527, 0.484232, 21.18
3137, 0.358934, 0.17129, 0.17277, 0.120382, 0.092662, 0.068998, 0.014965, 0.607571, 0.505936, 0.774599, 0.728737, 21.01
3138, 0.380871, 0.157904, 0.168445, 0.109605, 0.095101, 0.077999, 0.010075, 0.387975, 0.496222, 0.596081, 0.349679, 15.82
3139, 0.353331, 0.172982, 0.169363, 0.108778, 0.099952, 0.082872, 0.012723, 0.409441, 0.538816, 0.617831, 0.392725, 17.69
3140, 0.369052, 0.17425, 0.170092, 0.107955, 0.098635, 0.074761, 0.005254, 0.656724, 0.750062, 0.750803, 0.435657, 21.48
3141, 0.350103, 0.176107, 0.176959, 0.115041, 0.101135, 0.070084, 0.010573, 0.50111, 0.539762, 0.705776, 0.489772, 18.75
3142, 0.397281, 0.173756, 0.159901, 0.10366, 0.084267, 0.071736, 0.009398, 0.480975, 0.537276, 0.667026, 0.640857, 17.13
3143, 0.383584, 0.176759, 0.172222, 0.108678, 0.083261, 0.070755, 0.00474, 0.620002, 0.488515, 0.526349, 0.412789, 17.44
3144, 0.38708, 0.161406, 0.164669, 0.109364, 0.092004, 0.074149, 0.011329, 0.547117, 0.418056, 0.482251, 0.391098, 17.96
3145, 0.356051, 0.174233, 0.178109, 0.115971, 0.094323, 0.071291, 0.010021, 0.62108, 0.674458, 0.715364, 0.56033, 17.88
3146, 0.370832, 0.168347, 0.169621, 0.117942, 0.090395, 0.065636, 0.017226, 0.541619, 0.437788, 0.693599, 0.596937, 19.32
3147, 0.379853, 0.171657, 0.167035, 0.104774, 0.08961, 0.072456, 0.014615, 0.770875, 0.451314, 0.639706, 0.606272, 19.17
3148, 0.377072, 0.164806, 0.167774, 0.113331, 0.089881, 0.072125, 0.015011, 0.712741, 0.395319, 0.701241, 0.645378, 17.49
3149, 0.393684, 0.160617, 0.169962, 0.096961, 0.093473, 0.071183, 0.014119, 0.67798, 0.369462, 0.631696, 0.697177, 21.16
3150, 0.342246, 0.174369, 0.176546, 0.117984, 0.102859, 0.076522, 0.009474, 0.732143, 0.643846, 0.788732, 0.569061, 19.11
3151, 0.334168, 0.171353, 0.183066, 0.112168, 0.116016, 0.073589, 0.00964, 0.619525, 0.638997, 0.677782, 0.465679, 17.18
3152, 0.346816, 0.177046, 0.176529, 0.117409, 0.09689, 0.073914, 0.011396, 0.685194, 0.644926, 0.815972, 0.512783, 19.41
3153, 0.336959, 0.167782, 0.182231, 0.123154, 0.102607, 0.077411, 0.009855, 0.61331, 0.520416, 0.707965, 0.605133, 19.21
3154, 0.346879, 0.17091, 0.176929, 0.119436, 0.099588, 0.075605, 0.010653, 0.602357, 0.507169, 0.675656, 0.468957, 18.49
3155, 0.35888, 0.168451, 0.179962, 0.110678, 0.098948, 0.071864, 0.011218, 0.610451, 0.624374, 0.695602, 0.570584, 18.58
3156, 0.369135, 0.163972, 0.171982, 0.109763, 0.095787, 0.078975, 0.010385, 0.507969, 0.577373, 0.63041, 0.414384, 18.99
3157, 0.388897, 0.165051, 0.158287, 0.107454, 0.095879, 0.074923, 0.00951, 0.568517, 0.479211, 0.590114, 0.387194, 21.45
3158, 0.345348, 0.179489, 0.180631, 0.118597, 0.096477, 0.070377, 0.00908, 0.583652, 0.59651, 0.660852, 0.467804, 18.78
3159, 0.390584, 0.158956, 0.168534, 0.104331, 0.092588, 0.074263, 0.010744, 0.69189, 0.439689, 0.637689, 0.392225, 19.38
3160, 0.367716, 0.169308, 0.175991, 0.10831, 0.095562, 0.074685, 0.00843, 0.400753, 0.507073, 0.680235, 0.48411, 20.97
3161, 0.378757, 0.159734, 0.16858, 0.110654, 0.094694, 0.077959, 0.009621, 0.403083, 0.537015, 0.581364, 0.380094, 18.11
3162, 0.38237, 0.158126, 0.16702, 0.108727, 0.095348, 0.075308, 0.013102, 0.372844, 0.488752, 0.471857, 0.272504, 19.03
3163, 0.339978, 0.176439, 0.180881, 0.116861, 0.097316, 0.07692, 0.011605, 0.614818, 0.681677, 0.830451, 0.552543, 20.44
3164, 0.354877, 0.169431, 0.178343, 0.120371, 0.093655, 0.073931, 0.009391, 0.633173, 0.59075, 0.668198, 0.494101, 21.12
3165, 0.384955, 0.159002, 0.166348, 0.107281, 0.096818, 0.074817, 0.010778, 0.545877, 0.529683, 0.700591, 0.41163, 19.08
3166, 0.383884, 0.164761, 0.174486, 0.098853, 0.093466, 0.072379, 0.01217, 0.614823, 0.359405, 0.528071, 0.612117, 17.17
3167, 0.359847, 0.171128, 0.175019, 0.113943, 0.100112, 0.071054, 0.008898, 0.488922, 0.484731, 0.641628, 0.600795, 18.42
3168, 0.378696, 0.172976, 0.16653, 0.106594, 0.091017, 0.070454, 0.013733, 0.635081, 0.506995, 0.624346, 0.544918, 20.29
3169, 0.401362, 0.15678, 0.159631, 0.103089, 0.094205, 0.074254, 0.010679, 0.646738, 0.54779, 0.65798, 0.391274, 18.69
3170, 0.38525, 0.160875, 0.164012, 0.107791, 0.096481, 0.074518, 0.011073, 0.476774, 0.503637, 0.527399, 0.369543, 19.26
3171, 0.343069, 0.169031, 0.179484, 0.116362, 0.107142, 0.07847, 0.006441, 0.699633, 0.508908, 0.666431, 0.454264, 17.36
3172, 0.403774, 0.169439, 0.157116, 0.098931, 0.088185, 0.073277, 0.009279, 0.529981, 0.453662, 0.615653, 0.5334, 16.94
3173, 0.382926, 0.166981, 0.171328, 0.105623, 0.087921, 0.073548, 0.011672, 0.653901, 0.461631, 0.573746, 0.540816, 18.31
3174, 0.354324, 0.168979, 0.182146, 0.112535, 0.091371, 0.073573, 0.017073, 0.608349, 0.485121, 0.731088, 0.706048, 18.8
3175, 0.419522, 0.158187, 0.144817, 0.096435, 0.095591, 0.073784, 0.011665, 0.607152, 0.350746, 0.623471, 0.426098, 20.04
3176, 0.427493, 0.150155, 0.138947, 0.096565, 0.097178, 0.07671, 0.012952, 0.615579, 0.32034, 0.574622, 0.342539, 20.3
3177, 0.427056, 0.157757, 0.13789, 0.096765, 0.095228, 0.071269, 0.014035, 0.532087, 0.208956, 0.509366, 0.512034, 21.31
3178, 0.407263, 0.146532, 0.15242, 0.103367, 0.098737, 0.075831, 0.015851, 0.478363, 0.25318, 0.622983, 0.475095, 18.43
3179, 0.381665, 0.17615, 0.162658, 0.113305, 0.087651, 0.066019, 0.012551, 0.438707, 0.281085, 0.634251, 0.654911, 18.08
3180, 0.396947, 0.174316, 0.153735, 0.106246, 0.088425, 0.070173, 0.010159, 0.449878, 0.561153, 0.638986, 0.483185, 18.42
3181, 0.369964, 0.166822, 0.166877, 0.107533, 0.100346, 0.074852, 0.013606, 0.656419, 0.369078, 0.601247, 0.450074, 17.76
3182, 0.350579, 0.176692, 0.176397, 0.114583, 0.095941, 0.075564, 0.010244, 0.61134, 0.587947, 0.636949, 0.459758, 16.89
3183, 0.403862, 0.172539, 0.163095, 0.102213, 0.079973, 0.068596, 0.009721, 0.478754, 0.383187, 0.605564, 0.724527, 16.7
3184, 0.346429, 0.17343, 0.173972, 0.122352, 0.100472, 0.072116, 0.01123, 0.569264, 0.482809, 0.634608, 0.485874, 17.63
3185, 0.379605, 0.173482, 0.174993, 0.105069, 0.093391, 0.070108, 0.003352, 0.672443, 0.638846, 0.648776, 0.486535, 17.29
3186, 0.368231, 0.171815, 0.174116, 0.109441, 0.092948, 0.067643, 0.015807, 0.681246, 0.342671, 0.612145, 0.696265, 18.67
3187, 0.368311, 0.16667, 0.173857, 0.106006, 0.094561, 0.074692, 0.015903, 0.626367, 0.474627, 0.699535, 0.721953, 19.2
3188, 0.34023, 0.165218, 0.173728, 0.121877, 0.101647, 0.085709, 0.011592, 0.522278, 0.795512, 0.725701, 0.385821, 19.51
